scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,result,message
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,18,20.0,51.4,3.58,8.26,1,0.0,20.0,90.0,46.17,38.6,38.0,30.0,RUNNING,Minute 18: Separation: 46.17 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,19,20.0,52.03,3.75,8.72,1,0.0,20.0,90.0,46.26,37.97,38.0,30.0,RUNNING,Minute 19: Separation: 46.26 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,20,20.0,52.67,3.92,9.19,1,0.0,20.0,90.0,46.35,37.33,38.0,30.0,RUNNING,Minute 20: Separation: 46.35 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,21,20.0,53.3,4.1,9.66,1,0.0,20.0,90.0,46.45,36.7,38.0,30.0,RUNNING,Minute 21: Separation: 46.45 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,22,20.0,53.93,4.27,10.13,1,0.0,20.0,90.0,46.54,36.07,38.0,30.0,RUNNING,Minute 22: Separation: 46.54 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,23,20.0,54.57,4.43,10.6,1,0.0,20.0,90.0,46.64,35.43,38.0,30.0,RUNNING,Minute 23: Separation: 46.64 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,24,20.0,55.2,4.6,11.08,1,0.0,20.0,90.0,46.74,34.8,38.0,30.0,RUNNING,Minute 24: Separation: 46.74 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,25,20.0,55.83,4.76,11.55,1,0.0,20.0,90.0,46.83,34.17,38.0,30.0,RUNNING,Minute 25: Separation: 46.83 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,26,20.0,56.47,4.92,12.02,1,0.0,20.0,90.0,46.93,33.53,38.0,30.0,RUNNING,Minute 26: Separation: 46.93 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,27,20.0,57.1,5.08,12.5,1,0.0,20.0,90.0,47.03,32.9,38.0,30.0,RUNNING,Minute 27: Separation: 47.03 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,28,20.0,57.73,5.24,12.97,1,0.0,20.0,90.0,47.13,32.27,38.0,30.0,RUNNING,Minute 28: Separation: 47.13 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,29,20.0,58.37,5.39,13.45,1,0.0,20.0,90.0,47.24,31.63,38.0,30.0,RUNNING,Minute 29: Separation: 47.24 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,30,20.0,59.0,5.54,13.92,1,0.0,20.0,90.0,47.34,31.0,38.0,30.0,RUNNING,Minute 30: Separation: 47.34 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,31,20.0,59.63,5.69,14.4,1,0.0,20.0,90.0,47.44,30.37,38.0,30.0,RUNNING,Minute 31: Separation: 47.44 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,32,20.0,60.27,5.84,14.88,1,0.0,20.0,90.0,47.55,29.73,38.0,30.0,RUNNING,Minute 32: Separation: 47.55 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,33,20.0,60.9,5.99,15.35,1,0.0,20.0,90.0,47.65,29.1,38.0,30.0,RUNNING,Minute 33: Separation: 47.65 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,34,20.0,61.53,6.13,15.83,1,0.0,20.0,90.0,47.76,28.47,38.0,30.0,RUNNING,Minute 34: Separation: 47.76 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,35,20.0,62.17,6.28,16.31,1,0.0,20.0,90.0,47.86,27.83,38.0,30.0,RUNNING,Minute 35: Separation: 47.86 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,36,20.0,62.8,6.42,16.79,1,0.0,20.0,90.0,47.97,27.2,38.0,30.0,RUNNING,Minute 36: Separation: 47.97 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,37,20.0,63.43,6.56,17.27,1,0.0,20.0,90.0,48.08,26.57,38.0,30.0,RUNNING,Minute 37: Separation: 48.08 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,38,20.0,64.07,6.7,17.75,1,0.0,20.0,90.0,48.19,25.93,38.0,30.0,RUNNING,Minute 38: Separation: 48.19 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,39,20.0,64.7,6.83,18.23,1,0.0,20.0,90.0,48.3,25.3,38.0,30.0,RUNNING,Minute 39: Separation: 48.3 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,40,20.0,65.33,6.97,18.72,1,0.0,20.0,90.0,48.41,24.67,38.0,30.0,RUNNING,Minute 40: Separation: 48.41 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,41,20.0,65.97,7.1,19.2,1,0.0,20.0,90.0,48.52,24.03,38.0,30.0,RUNNING,Minute 41: Separation: 48.52 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,42,20.0,66.6,7.23,19.68,1,0.0,20.0,90.0,48.63,23.4,38.0,30.0,RUNNING,Minute 42: Separation: 48.63 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,43,20.0,67.23,7.36,20.16,1,0.0,20.0,90.0,48.74,22.77,38.0,30.0,RUNNING,Minute 43: Separation: 48.74 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,44,20.0,67.87,7.49,20.65,1,0.0,20.0,90.0,48.85,22.13,38.0,30.0,RUNNING,Minute 44: Separation: 48.85 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,45,20.0,68.5,7.62,21.13,1,0.0,20.0,90.0,48.96,21.5,38.0,30.0,RUNNING,Minute 45: Separation: 48.96 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,46,20.0,69.13,7.74,21.61,1,0.0,20.0,90.0,49.08,20.87,38.0,30.0,RUNNING,Minute 46: Separation: 49.08 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,47,20.0,69.77,7.86,22.1,1,0.0,20.0,90.0,49.19,20.23,38.0,30.0,RUNNING,Minute 47: Separation: 49.19 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,48,20.0,70.4,7.99,22.58,1,0.0,20.0,90.0,49.3,19.6,38.0,30.0,RUNNING,Minute 48: Separation: 49.3 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,49,20.0,71.03,8.11,23.07,1,0.0,20.0,90.0,49.42,18.97,38.0,30.0,RUNNING,Minute 49: Separation: 49.42 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,50,20.0,71.67,8.23,23.55,1,0.0,20.0,90.0,49.53,18.33,38.0,30.0,RUNNING,Minute 50: Separation: 49.53 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,51,20.0,72.3,8.34,24.04,1,0.0,20.0,90.0,49.65,17.7,38.0,30.0,RUNNING,Minute 51: Separation: 49.65 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,52,20.0,72.93,8.46,24.53,1,0.0,20.0,90.0,49.76,17.07,38.0,30.0,RUNNING,Minute 52: Separation: 49.76 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,53,20.0,73.57,8.57,25.01,1,0.0,20.0,90.0,49.88,16.43,38.0,30.0,RUNNING,Minute 53: Separation: 49.88 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,54,20.0,74.2,8.69,25.5,1,0.0,20.0,90.0,50.0,15.8,38.0,30.0,RUNNING,Minute 54: Separation: 50.0 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,55,20.0,74.83,8.8,25.99,1,0.0,20.0,90.0,50.11,15.17,38.0,30.0,RUNNING,Minute 55: Separation: 50.11 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,56,20.0,75.47,8.91,26.48,1,0.0,20.0,90.0,50.23,14.53,38.0,30.0,RUNNING,Minute 56: Separation: 50.23 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,57,20.0,76.1,9.02,26.96,1,0.0,20.0,90.0,50.35,13.9,38.0,30.0,RUNNING,Minute 57: Separation: 50.35 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,58,20.0,76.73,9.13,27.45,1,0.0,20.0,90.0,50.47,13.27,38.0,30.0,RUNNING,Minute 58: Separation: 50.47 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,59,20.0,77.37,9.23,27.94,1,0.0,20.0,90.0,50.59,12.63,38.0,30.0,RUNNING,Minute 59: Separation: 50.59 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,60,20.0,78.0,9.34,28.43,1,0.0,20.0,90.0,50.7,12.0,38.0,30.0,RUNNING,Minute 60: Separation: 50.7 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,61,20.0,78.63,9.44,28.92,1,0.0,20.0,90.0,50.82,11.37,38.0,30.0,RUNNING,Minute 61: Separation: 50.82 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,62,20.0,79.27,9.54,29.41,1,0.0,20.0,90.0,50.94,10.73,38.0,30.0,RUNNING,Minute 62: Separation: 50.94 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,63,20.0,79.9,9.65,29.9,1,0.0,20.0,90.0,51.06,10.1,38.0,30.0,RUNNING,Minute 63: Separation: 51.06 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,64,20.0,80.53,9.75,30.39,1,0.0,20.0,90.0,51.18,9.47,38.0,30.0,RUNNING,Minute 64: Separation: 51.18 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,65,20.0,81.17,9.84,30.88,1,0.0,20.0,90.0,51.31,8.83,38.0,30.0,RUNNING,Minute 65: Separation: 51.31 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,66,20.0,81.8,9.94,31.37,1,0.0,20.0,90.0,51.43,8.2,38.0,30.0,RUNNING,Minute 66: Separation: 51.43 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,67,20.0,82.43,10.04,31.86,1,0.0,20.0,90.0,51.55,7.57,38.0,30.0,RUNNING,Minute 67: Separation: 51.55 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,68,20.0,83.07,10.13,32.35,1,0.0,20.0,90.0,51.67,6.93,38.0,30.0,RUNNING,Minute 68: Separation: 51.67 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,69,20.0,83.7,10.23,32.84,1,0.0,20.0,90.0,51.79,6.3,38.0,30.0,RUNNING,Minute 69: Separation: 51.79 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,70,20.0,84.33,10.32,33.33,1,0.0,20.0,90.0,51.91,5.67,38.0,30.0,RUNNING,Minute 70: Separation: 51.91 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,71,20.0,84.97,10.41,33.82,1,0.0,20.0,90.0,52.04,5.03,38.0,30.0,RUNNING,Minute 71: Separation: 52.04 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,72,20.0,85.6,10.5,34.31,1,0.0,20.0,90.0,52.16,4.4,38.0,30.0,RUNNING,Minute 72: Separation: 52.16 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,73,20.0,86.23,10.59,34.81,1,0.0,20.0,90.0,52.28,3.77,38.0,30.0,RUNNING,Minute 73: Separation: 52.28 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,74,20.0,86.87,10.68,35.3,1,0.0,20.0,90.0,52.4,3.13,38.0,30.0,RUNNING,Minute 74: Separation: 52.4 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,75,20.0,87.5,10.77,35.79,1,0.0,20.0,90.0,52.53,2.5,38.0,30.0,RUNNING,Minute 75: Separation: 52.53 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,76,20.0,88.13,10.86,36.28,1,0.0,20.0,90.0,52.65,1.87,38.0,30.0,RUNNING,Minute 76: Separation: 52.65 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,77,20.0,88.77,10.94,36.77,1,0.0,20.0,90.0,52.77,1.23,38.0,30.0,RUNNING,Minute 77: Separation: 52.77 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,78,20.0,89.4,11.03,37.27,1,0.0,20.0,90.0,52.9,0.6,38.0,30.0,MISSION SUCCESS - SHIP REACHED SAFE ZONE,Minute 78: Mission success. Ship reached Safe Zone 1.
