scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,result,message
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,28,20.0,57.27,5.26,12.96,1,0.0,20.0,90.0,46.69,32.73,37.0,30.0,RUNNING,Minute 28: Separation: 46.69 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,29,20.0,57.88,5.41,13.44,1,0.0,20.0,90.0,46.78,32.12,37.0,30.0,RUNNING,Minute 29: Separation: 46.78 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,30,20.0,58.5,5.57,13.91,1,0.0,20.0,90.0,46.86,31.5,37.0,30.0,RUNNING,Minute 30: Separation: 46.86 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,31,20.0,59.12,5.72,14.39,1,0.0,20.0,90.0,46.95,30.88,37.0,30.0,RUNNING,Minute 31: Separation: 46.95 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,32,20.0,59.73,5.87,14.87,1,0.0,20.0,90.0,47.04,30.27,37.0,30.0,RUNNING,Minute 32: Separation: 47.04 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,33,20.0,60.35,6.02,15.34,1,0.0,20.0,90.0,47.13,29.65,37.0,30.0,RUNNING,Minute 33: Separation: 47.13 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,34,20.0,60.97,6.16,15.82,1,0.0,20.0,90.0,47.22,29.03,37.0,30.0,RUNNING,Minute 34: Separation: 47.22 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,35,20.0,61.58,6.31,16.3,1,0.0,20.0,90.0,47.31,28.42,37.0,30.0,RUNNING,Minute 35: Separation: 47.31 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,36,20.0,62.2,6.45,16.78,1,0.0,20.0,90.0,47.4,27.8,37.0,30.0,RUNNING,Minute 36: Separation: 47.4 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,37,20.0,62.82,6.59,17.26,1,0.0,20.0,90.0,47.49,27.18,37.0,30.0,RUNNING,Minute 37: Separation: 47.49 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,38,20.0,63.43,6.73,17.74,1,0.0,20.0,90.0,47.58,26.57,37.0,30.0,RUNNING,Minute 38: Separation: 47.58 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,39,20.0,64.05,6.87,18.22,1,0.0,20.0,90.0,47.67,25.95,37.0,30.0,RUNNING,Minute 39: Separation: 47.67 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,40,20.0,64.67,7.01,18.7,1,0.0,20.0,90.0,47.77,25.33,37.0,30.0,RUNNING,Minute 40: Separation: 47.77 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,41,20.0,65.28,7.14,19.18,1,0.0,20.0,90.0,47.86,24.72,37.0,30.0,RUNNING,Minute 41: Separation: 47.86 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,42,20.0,65.9,7.27,19.67,1,0.0,20.0,90.0,47.95,24.1,37.0,30.0,RUNNING,Minute 42: Separation: 47.95 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,43,20.0,66.52,7.4,20.15,1,0.0,20.0,90.0,48.05,23.48,37.0,30.0,RUNNING,Minute 43: Separation: 48.05 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,44,20.0,67.13,7.53,20.63,1,0.0,20.0,90.0,48.14,22.87,37.0,30.0,RUNNING,Minute 44: Separation: 48.14 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,45,20.0,67.75,7.66,21.11,1,0.0,20.0,90.0,48.24,22.25,37.0,30.0,RUNNING,Minute 45: Separation: 48.24 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,46,20.0,68.37,7.79,21.6,1,0.0,20.0,90.0,48.34,21.63,37.0,30.0,RUNNING,Minute 46: Separation: 48.34 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,47,20.0,68.98,7.91,22.08,1,0.0,20.0,90.0,48.43,21.02,37.0,30.0,RUNNING,Minute 47: Separation: 48.43 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,48,20.0,69.6,8.04,22.57,1,0.0,20.0,90.0,48.53,20.4,37.0,30.0,RUNNING,Minute 48: Separation: 48.53 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,49,20.0,70.22,8.16,23.05,1,0.0,20.0,90.0,48.63,19.78,37.0,30.0,RUNNING,Minute 49: Separation: 48.63 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,50,20.0,70.83,8.28,23.54,1,0.0,20.0,90.0,48.73,19.17,37.0,30.0,RUNNING,Minute 50: Separation: 48.73 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,51,20.0,71.45,8.4,24.02,1,0.0,20.0,90.0,48.83,18.55,37.0,30.0,RUNNING,Minute 51: Separation: 48.83 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,52,20.0,72.07,8.51,24.51,1,0.0,20.0,90.0,48.93,17.93,37.0,30.0,RUNNING,Minute 52: Separation: 48.93 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,53,20.0,72.68,8.63,25.0,1,0.0,20.0,90.0,49.02,17.32,37.0,30.0,RUNNING,Minute 53: Separation: 49.02 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,54,20.0,73.3,8.74,25.48,1,0.0,20.0,90.0,49.12,16.7,37.0,30.0,RUNNING,Minute 54: Separation: 49.12 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,55,20.0,73.92,8.86,25.97,1,0.0,20.0,90.0,49.23,16.08,37.0,30.0,RUNNING,Minute 55: Separation: 49.23 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,56,20.0,74.53,8.97,26.46,1,0.0,20.0,90.0,49.33,15.47,37.0,30.0,RUNNING,Minute 56: Separation: 49.33 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,57,20.0,75.15,9.08,26.94,1,0.0,20.0,90.0,49.43,14.85,37.0,30.0,RUNNING,Minute 57: Separation: 49.43 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,58,20.0,75.77,9.19,27.43,1,0.0,20.0,90.0,49.53,14.23,37.0,30.0,RUNNING,Minute 58: Separation: 49.53 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,59,20.0,76.38,9.3,27.92,1,0.0,20.0,90.0,49.63,13.62,37.0,30.0,RUNNING,Minute 59: Separation: 49.63 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,60,20.0,77.0,9.4,28.41,1,0.0,20.0,90.0,49.73,13.0,37.0,30.0,RUNNING,Minute 60: Separation: 49.73 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,61,20.0,77.62,9.51,28.9,1,0.0,20.0,90.0,49.84,12.38,37.0,30.0,RUNNING,Minute 61: Separation: 49.84 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,62,20.0,78.23,9.61,29.39,1,0.0,20.0,90.0,49.94,11.77,37.0,30.0,RUNNING,Minute 62: Separation: 49.94 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,63,20.0,78.85,9.72,29.88,1,0.0,20.0,90.0,50.04,11.15,37.0,30.0,RUNNING,Minute 63: Separation: 50.04 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,64,20.0,79.47,9.82,30.37,1,0.0,20.0,90.0,50.15,10.53,37.0,30.0,RUNNING,Minute 64: Separation: 50.15 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,65,20.0,80.08,9.92,30.86,1,0.0,20.0,90.0,50.25,9.92,37.0,30.0,RUNNING,Minute 65: Separation: 50.25 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,66,20.0,80.7,10.02,31.35,1,0.0,20.0,90.0,50.35,9.3,37.0,30.0,RUNNING,Minute 66: Separation: 50.35 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,67,20.0,81.32,10.11,31.84,1,0.0,20.0,90.0,50.46,8.68,37.0,30.0,RUNNING,Minute 67: Separation: 50.46 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,68,20.0,81.93,10.21,32.33,1,0.0,20.0,90.0,50.56,8.07,37.0,30.0,RUNNING,Minute 68: Separation: 50.56 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,69,20.0,82.55,10.31,32.82,1,0.0,20.0,90.0,50.67,7.45,37.0,30.0,RUNNING,Minute 69: Separation: 50.67 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,70,20.0,83.17,10.4,33.31,1,0.0,20.0,90.0,50.77,6.83,37.0,30.0,RUNNING,Minute 70: Separation: 50.77 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,71,20.0,83.78,10.49,33.8,1,0.0,20.0,90.0,50.88,6.22,37.0,30.0,RUNNING,Minute 71: Separation: 50.88 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,72,20.0,84.4,10.59,34.29,1,0.0,20.0,90.0,50.99,5.6,37.0,30.0,RUNNING,Minute 72: Separation: 50.99 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,73,20.0,85.02,10.68,34.78,1,0.0,20.0,90.0,51.09,4.98,37.0,30.0,RUNNING,Minute 73: Separation: 51.09 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,74,20.0,85.63,10.77,35.27,1,0.0,20.0,90.0,51.2,4.37,37.0,30.0,RUNNING,Minute 74: Separation: 51.2 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,75,20.0,86.25,10.86,35.77,1,0.0,20.0,90.0,51.31,3.75,37.0,30.0,RUNNING,Minute 75: Separation: 51.31 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,76,20.0,86.87,10.95,36.26,1,0.0,20.0,90.0,51.41,3.13,37.0,30.0,RUNNING,Minute 76: Separation: 51.41 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,77,20.0,87.48,11.03,36.75,1,0.0,20.0,90.0,51.52,2.52,37.0,30.0,RUNNING,Minute 77: Separation: 51.52 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,78,20.0,88.1,11.12,37.24,1,0.0,20.0,90.0,51.63,1.9,37.0,30.0,RUNNING,Minute 78: Separation: 51.63 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,79,20.0,88.72,11.2,37.74,1,0.0,20.0,90.0,51.73,1.28,37.0,30.0,RUNNING,Minute 79: Separation: 51.73 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,80,20.0,89.33,11.29,38.23,1,0.0,20.0,90.0,51.84,0.67,37.0,30.0,MISSION SUCCESS - SHIP REACHED SAFE ZONE,Minute 80: Mission success. Ship reached Safe Zone 1.
