scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,result,message
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,11,20.0,46.6,2.29,5.0,1,0.0,20.0,90.0,45.21,43.4,36.0,30.0,RUNNING,Minute 11: Separation: 45.21 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,12,20.0,47.2,2.48,5.46,1,0.0,20.0,90.0,45.27,42.8,36.0,30.0,RUNNING,Minute 12: Separation: 45.27 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,13,20.0,47.8,2.67,5.92,1,0.0,20.0,90.0,45.32,42.2,36.0,30.0,RUNNING,Minute 13: Separation: 45.32 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,14,20.0,48.4,2.86,6.39,1,0.0,20.0,90.0,45.37,41.6,36.0,30.0,RUNNING,Minute 14: Separation: 45.37 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,15,20.0,49.0,3.05,6.85,1,0.0,20.0,90.0,45.43,41.0,36.0,30.0,RUNNING,Minute 15: Separation: 45.43 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,16,20.0,49.6,3.23,7.31,1,0.0,20.0,90.0,45.49,40.4,36.0,30.0,RUNNING,Minute 16: Separation: 45.49 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,17,20.0,50.2,3.42,7.78,1,0.0,20.0,90.0,45.55,39.8,36.0,30.0,RUNNING,Minute 17: Separation: 45.55 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,18,20.0,50.8,3.6,8.25,1,0.0,20.0,90.0,45.61,39.2,36.0,30.0,RUNNING,Minute 18: Separation: 45.61 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,19,20.0,51.4,3.77,8.71,1,0.0,20.0,90.0,45.67,38.6,36.0,30.0,RUNNING,Minute 19: Separation: 45.67 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,20,20.0,52.0,3.95,9.18,1,0.0,20.0,90.0,45.73,38.0,36.0,30.0,RUNNING,Minute 20: Separation: 45.73 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,21,20.0,52.6,4.12,9.65,1,0.0,20.0,90.0,45.79,37.4,36.0,30.0,RUNNING,Minute 21: Separation: 45.79 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,22,20.0,53.2,4.29,10.12,1,0.0,20.0,90.0,45.85,36.8,36.0,30.0,RUNNING,Minute 22: Separation: 45.85 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,23,20.0,53.8,4.46,10.59,1,0.0,20.0,90.0,45.92,36.2,36.0,30.0,RUNNING,Minute 23: Separation: 45.92 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,24,20.0,54.4,4.63,11.06,1,0.0,20.0,90.0,45.98,35.6,36.0,30.0,RUNNING,Minute 24: Separation: 45.98 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,25,20.0,55.0,4.8,11.53,1,0.0,20.0,90.0,46.05,35.0,36.0,30.0,RUNNING,Minute 25: Separation: 46.05 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,26,20.0,55.6,4.96,12.01,1,0.0,20.0,90.0,46.11,34.4,36.0,30.0,RUNNING,Minute 26: Separation: 46.11 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,27,20.0,56.2,5.12,12.48,1,0.0,20.0,90.0,46.18,33.8,36.0,30.0,RUNNING,Minute 27: Separation: 46.18 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,28,20.0,56.8,5.28,12.95,1,0.0,20.0,90.0,46.25,33.2,36.0,30.0,RUNNING,Minute 28: Separation: 46.25 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,29,20.0,57.4,5.44,13.43,1,0.0,20.0,90.0,46.32,32.6,36.0,30.0,RUNNING,Minute 29: Separation: 46.32 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,30,20.0,58.0,5.59,13.9,1,0.0,20.0,90.0,46.39,32.0,36.0,30.0,RUNNING,Minute 30: Separation: 46.39 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,31,20.0,58.6,5.74,14.38,1,0.0,20.0,90.0,46.46,31.4,36.0,30.0,RUNNING,Minute 31: Separation: 46.46 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,32,20.0,59.2,5.9,14.86,1,0.0,20.0,90.0,46.53,30.8,36.0,30.0,RUNNING,Minute 32: Separation: 46.53 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,33,20.0,59.8,6.05,15.33,1,0.0,20.0,90.0,46.6,30.2,36.0,30.0,RUNNING,Minute 33: Separation: 46.6 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,34,20.0,60.4,6.19,15.81,1,0.0,20.0,90.0,46.68,29.6,36.0,30.0,RUNNING,Minute 34: Separation: 46.68 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,35,20.0,61.0,6.34,16.29,1,0.0,20.0,90.0,46.75,29.0,36.0,30.0,RUNNING,Minute 35: Separation: 46.75 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,36,20.0,61.6,6.48,16.77,1,0.0,20.0,90.0,46.82,28.4,36.0,30.0,RUNNING,Minute 36: Separation: 46.82 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,37,20.0,62.2,6.63,17.25,1,0.0,20.0,90.0,46.9,27.8,36.0,30.0,RUNNING,Minute 37: Separation: 46.9 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,38,20.0,62.8,6.77,17.73,1,0.0,20.0,90.0,46.97,27.2,36.0,30.0,RUNNING,Minute 38: Separation: 46.97 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,39,20.0,63.4,6.91,18.21,1,0.0,20.0,90.0,47.05,26.6,36.0,30.0,RUNNING,Minute 39: Separation: 47.05 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,40,20.0,64.0,7.04,18.69,1,0.0,20.0,90.0,47.13,26.0,36.0,30.0,RUNNING,Minute 40: Separation: 47.13 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,41,20.0,64.6,7.18,19.17,1,0.0,20.0,90.0,47.2,25.4,36.0,30.0,RUNNING,Minute 41: Separation: 47.2 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,42,20.0,65.2,7.31,19.65,1,0.0,20.0,90.0,47.28,24.8,36.0,30.0,RUNNING,Minute 42: Separation: 47.28 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,43,20.0,65.8,7.45,20.13,1,0.0,20.0,90.0,47.36,24.2,36.0,30.0,RUNNING,Minute 43: Separation: 47.36 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,44,20.0,66.4,7.58,20.62,1,0.0,20.0,90.0,47.44,23.6,36.0,30.0,RUNNING,Minute 44: Separation: 47.44 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,45,20.0,67.0,7.71,21.1,1,0.0,20.0,90.0,47.52,23.0,36.0,30.0,RUNNING,Minute 45: Separation: 47.52 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,46,20.0,67.6,7.83,21.58,1,0.0,20.0,90.0,47.6,22.4,36.0,30.0,RUNNING,Minute 46: Separation: 47.6 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,47,20.0,68.2,7.96,22.07,1,0.0,20.0,90.0,47.68,21.8,36.0,30.0,RUNNING,Minute 47: Separation: 47.68 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,48,20.0,68.8,8.09,22.55,1,0.0,20.0,90.0,47.76,21.2,36.0,30.0,RUNNING,Minute 48: Separation: 47.76 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,49,20.0,69.4,8.21,23.03,1,0.0,20.0,90.0,47.84,20.6,36.0,30.0,RUNNING,Minute 49: Separation: 47.84 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,50,20.0,70.0,8.33,23.52,1,0.0,20.0,90.0,47.92,20.0,36.0,30.0,RUNNING,Minute 50: Separation: 47.92 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,51,20.0,70.6,8.45,24.01,1,0.0,20.0,90.0,48.0,19.4,36.0,30.0,RUNNING,Minute 51: Separation: 48.0 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,52,20.0,71.2,8.57,24.49,1,0.0,20.0,90.0,48.09,18.8,36.0,30.0,RUNNING,Minute 52: Separation: 48.09 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,53,20.0,71.8,8.69,24.98,1,0.0,20.0,90.0,48.17,18.2,36.0,30.0,RUNNING,Minute 53: Separation: 48.17 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,54,20.0,72.4,8.8,25.46,1,0.0,20.0,90.0,48.25,17.6,36.0,30.0,RUNNING,Minute 54: Separation: 48.25 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,55,20.0,73.0,8.92,25.95,1,0.0,20.0,90.0,48.34,17.0,36.0,30.0,RUNNING,Minute 55: Separation: 48.34 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,56,20.0,73.6,9.03,26.44,1,0.0,20.0,90.0,48.42,16.4,36.0,30.0,RUNNING,Minute 56: Separation: 48.42 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,57,20.0,74.2,9.14,26.92,1,0.0,20.0,90.0,48.51,15.8,36.0,30.0,RUNNING,Minute 57: Separation: 48.51 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,58,20.0,74.8,9.25,27.41,1,0.0,20.0,90.0,48.59,15.2,36.0,30.0,RUNNING,Minute 58: Separation: 48.59 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,59,20.0,75.4,9.36,27.9,1,0.0,20.0,90.0,48.68,14.6,36.0,30.0,RUNNING,Minute 59: Separation: 48.68 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,60,20.0,76.0,9.47,28.39,1,0.0,20.0,90.0,48.76,14.0,36.0,30.0,RUNNING,Minute 60: Separation: 48.76 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,61,20.0,76.6,9.58,28.88,1,0.0,20.0,90.0,48.85,13.4,36.0,30.0,RUNNING,Minute 61: Separation: 48.85 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,62,20.0,77.2,9.68,29.37,1,0.0,20.0,90.0,48.93,12.8,36.0,30.0,RUNNING,Minute 62: Separation: 48.93 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,63,20.0,77.8,9.79,29.85,1,0.0,20.0,90.0,49.02,12.2,36.0,30.0,RUNNING,Minute 63: Separation: 49.02 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,64,20.0,78.4,9.89,30.34,1,0.0,20.0,90.0,49.11,11.6,36.0,30.0,RUNNING,Minute 64: Separation: 49.11 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,65,20.0,79.0,9.99,30.83,1,0.0,20.0,90.0,49.2,11.0,36.0,30.0,RUNNING,Minute 65: Separation: 49.2 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,66,20.0,79.6,10.09,31.32,1,0.0,20.0,90.0,49.28,10.4,36.0,30.0,RUNNING,Minute 66: Separation: 49.28 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,67,20.0,80.2,10.19,31.81,1,0.0,20.0,90.0,49.37,9.8,36.0,30.0,RUNNING,Minute 67: Separation: 49.37 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,68,20.0,80.8,10.29,32.3,1,0.0,20.0,90.0,49.46,9.2,36.0,30.0,RUNNING,Minute 68: Separation: 49.46 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,69,20.0,81.4,10.39,32.79,1,0.0,20.0,90.0,49.55,8.6,36.0,30.0,RUNNING,Minute 69: Separation: 49.55 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,70,20.0,82.0,10.48,33.28,1,0.0,20.0,90.0,49.64,8.0,36.0,30.0,RUNNING,Minute 70: Separation: 49.64 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,71,20.0,82.6,10.58,33.78,1,0.0,20.0,90.0,49.73,7.4,36.0,30.0,RUNNING,Minute 71: Separation: 49.73 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,72,20.0,83.2,10.67,34.27,1,0.0,20.0,90.0,49.81,6.8,36.0,30.0,RUNNING,Minute 72: Separation: 49.81 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,73,20.0,83.8,10.76,34.76,1,0.0,20.0,90.0,49.9,6.2,36.0,30.0,RUNNING,Minute 73: Separation: 49.9 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,74,20.0,84.4,10.86,35.25,1,0.0,20.0,90.0,49.99,5.6,36.0,30.0,RUNNING,Minute 74: Separation: 49.99 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,75,20.0,85.0,10.95,35.74,1,0.0,20.0,90.0,50.08,5.0,36.0,30.0,RUNNING,Minute 75: Separation: 50.08 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,76,20.0,85.6,11.03,36.23,1,0.0,20.0,90.0,50.17,4.4,36.0,30.0,RUNNING,Minute 76: Separation: 50.17 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,77,20.0,86.2,11.12,36.73,1,0.0,20.0,90.0,50.26,3.8,36.0,30.0,RUNNING,Minute 77: Separation: 50.26 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,78,20.0,86.8,11.21,37.22,1,0.0,20.0,90.0,50.36,3.2,36.0,30.0,RUNNING,Minute 78: Separation: 50.36 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,79,20.0,87.4,11.3,37.71,1,0.0,20.0,90.0,50.45,2.6,36.0,30.0,RUNNING,Minute 79: Separation: 50.45 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,80,20.0,88.0,11.38,38.2,1,0.0,20.0,90.0,50.54,2.0,36.0,30.0,RUNNING,Minute 80: Separation: 50.54 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,81,20.0,88.6,11.47,38.7,1,0.0,20.0,90.0,50.63,1.4,36.0,30.0,RUNNING,Minute 81: Separation: 50.63 NM.
4,Scenario Data - OPERATION SAPPHIRE GAUNTLET,82,20.0,89.2,11.55,39.19,1,0.0,20.0,90.0,50.72,0.8,36.0,30.0,MISSION SUCCESS - SHIP REACHED SAFE ZONE,Minute 82: Mission success. Ship reached Safe Zone 1.
