scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,result,message
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,41,20.0,65.28,7.14,19.18,1,0.0,20.0,240.0,47.86,174.72,37.0,30.0,RUNNING,Minute 41: Separation: 47.86 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,42,20.0,65.9,7.27,19.67,1,0.0,20.0,240.0,47.95,174.1,37.0,30.0,RUNNING,Minute 42: Separation: 47.95 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,43,20.0,66.52,7.4,20.15,1,0.0,20.0,240.0,48.05,173.48,37.0,30.0,RUNNING,Minute 43: Separation: 48.05 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,44,20.0,67.13,7.53,20.63,1,0.0,20.0,240.0,48.14,172.87,37.0,30.0,RUNNING,Minute 44: Separation: 48.14 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,45,20.0,67.75,7.66,21.11,1,0.0,20.0,240.0,48.24,172.25,37.0,30.0,RUNNING,Minute 45: Separation: 48.24 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,46,20.0,68.37,7.79,21.6,1,0.0,20.0,240.0,48.34,171.63,37.0,30.0,RUNNING,Minute 46: Separation: 48.34 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,47,20.0,68.98,7.91,22.08,1,0.0,20.0,240.0,48.43,171.02,37.0,30.0,RUNNING,Minute 47: Separation: 48.43 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,48,20.0,69.6,8.04,22.57,1,0.0,20.0,240.0,48.53,170.4,37.0,30.0,RUNNING,Minute 48: Separation: 48.53 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,49,20.0,70.22,8.16,23.05,1,0.0,20.0,240.0,48.63,169.78,37.0,30.0,RUNNING,Minute 49: Separation: 48.63 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,50,20.0,70.83,8.28,23.54,1,0.0,20.0,240.0,48.73,169.17,37.0,30.0,RUNNING,Minute 50: Separation: 48.73 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,51,20.0,71.45,8.4,24.02,1,0.0,20.0,240.0,48.83,168.55,37.0,30.0,RUNNING,Minute 51: Separation: 48.83 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,52,20.0,72.07,8.51,24.51,1,0.0,20.0,240.0,48.93,167.93,37.0,30.0,RUNNING,Minute 52: Separation: 48.93 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,53,20.0,72.68,8.63,25.0,1,0.0,20.0,240.0,49.02,167.32,37.0,30.0,RUNNING,Minute 53: Separation: 49.02 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,54,20.0,73.3,8.74,25.48,1,0.0,20.0,240.0,49.12,166.7,37.0,30.0,RUNNING,Minute 54: Separation: 49.12 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,55,20.0,73.92,8.86,25.97,1,0.0,20.0,240.0,49.23,166.08,37.0,30.0,RUNNING,Minute 55: Separation: 49.23 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,56,20.0,74.53,8.97,26.46,1,0.0,20.0,240.0,49.33,165.47,37.0,30.0,RUNNING,Minute 56: Separation: 49.33 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,57,20.0,75.15,9.08,26.94,1,0.0,20.0,240.0,49.43,164.85,37.0,30.0,RUNNING,Minute 57: Separation: 49.43 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,58,20.0,75.77,9.19,27.43,1,0.0,20.0,240.0,49.53,164.23,37.0,30.0,RUNNING,Minute 58: Separation: 49.53 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,59,20.0,76.38,9.3,27.92,1,0.0,20.0,240.0,49.63,163.62,37.0,30.0,RUNNING,Minute 59: Separation: 49.63 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,60,20.0,77.0,9.4,28.41,1,0.0,20.0,240.0,49.73,163.0,37.0,30.0,RUNNING,Minute 60: Separation: 49.73 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,61,20.0,77.62,9.51,28.9,1,0.0,20.0,240.0,49.84,162.38,37.0,30.0,RUNNING,Minute 61: Separation: 49.84 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,62,20.0,78.23,9.61,29.39,1,0.0,20.0,240.0,49.94,161.77,37.0,30.0,RUNNING,Minute 62: Separation: 49.94 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,63,20.0,78.85,9.72,29.88,1,0.0,20.0,240.0,50.04,161.15,37.0,30.0,RUNNING,Minute 63: Separation: 50.04 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,64,20.0,79.47,9.82,30.37,1,0.0,20.0,240.0,50.15,160.53,37.0,30.0,RUNNING,Minute 64: Separation: 50.15 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,65,20.0,80.08,9.92,30.86,1,0.0,20.0,240.0,50.25,159.92,37.0,30.0,RUNNING,Minute 65: Separation: 50.25 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,66,20.0,80.7,10.02,31.35,1,0.0,20.0,240.0,50.35,159.3,37.0,30.0,RUNNING,Minute 66: Separation: 50.35 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,67,20.0,81.32,10.11,31.84,1,0.0,20.0,240.0,50.46,158.68,37.0,30.0,RUNNING,Minute 67: Separation: 50.46 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,68,20.0,81.93,10.21,32.33,1,0.0,20.0,240.0,50.56,158.07,37.0,30.0,RUNNING,Minute 68: Separation: 50.56 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,69,20.0,82.55,10.31,32.82,1,0.0,20.0,240.0,50.67,157.45,37.0,30.0,RUNNING,Minute 69: Separation: 50.67 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,70,20.0,83.17,10.4,33.31,1,0.0,20.0,240.0,50.77,156.83,37.0,30.0,RUNNING,Minute 70: Separation: 50.77 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,71,20.0,83.78,10.49,33.8,1,0.0,20.0,240.0,50.88,156.22,37.0,30.0,RUNNING,Minute 71: Separation: 50.88 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,72,20.0,84.4,10.59,34.29,1,0.0,20.0,240.0,50.99,155.6,37.0,30.0,RUNNING,Minute 72: Separation: 50.99 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,73,20.0,85.02,10.68,34.78,1,0.0,20.0,240.0,51.09,154.98,37.0,30.0,RUNNING,Minute 73: Separation: 51.09 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,74,20.0,85.63,10.77,35.27,1,0.0,20.0,240.0,51.2,154.37,37.0,30.0,RUNNING,Minute 74: Separation: 51.2 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,75,20.0,86.25,10.86,35.77,1,0.0,20.0,240.0,51.31,153.75,37.0,30.0,RUNNING,Minute 75: Separation: 51.31 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,76,20.0,86.87,10.95,36.26,1,0.0,20.0,240.0,51.41,153.13,37.0,30.0,RUNNING,Minute 76: Separation: 51.41 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,77,20.0,87.48,11.03,36.75,1,0.0,20.0,240.0,51.52,152.52,37.0,30.0,RUNNING,Minute 77: Separation: 51.52 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,78,20.0,88.1,11.12,37.24,1,0.0,20.0,240.0,51.63,151.9,37.0,30.0,RUNNING,Minute 78: Separation: 51.63 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,79,20.0,88.72,11.2,37.74,1,0.0,20.0,240.0,51.73,151.28,37.0,30.0,RUNNING,Minute 79: Separation: 51.73 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,80,20.0,89.33,11.29,38.23,1,0.0,20.0,240.0,51.84,150.67,37.0,30.0,RUNNING,Minute 80: Separation: 51.84 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,81,20.0,89.95,11.37,38.72,1,0.0,20.0,240.0,51.95,150.05,37.0,30.0,RUNNING,Minute 81: Separation: 51.95 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,82,20.0,90.57,11.45,39.21,1,0.0,20.0,240.0,52.06,149.43,37.0,30.0,RUNNING,Minute 82: Separation: 52.06 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,83,20.0,91.18,11.53,39.71,1,0.0,20.0,240.0,52.17,148.82,37.0,30.0,RUNNING,Minute 83: Separation: 52.17 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,84,20.0,91.8,11.61,40.2,1,0.0,20.0,240.0,52.28,148.2,37.0,30.0,RUNNING,Minute 84: Separation: 52.28 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,85,20.0,92.42,11.69,40.7,1,0.0,20.0,240.0,52.38,147.58,37.0,30.0,RUNNING,Minute 85: Separation: 52.38 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,86,20.0,93.03,11.77,41.19,1,0.0,20.0,240.0,52.49,146.97,37.0,30.0,RUNNING,Minute 86: Separation: 52.49 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,87,20.0,93.65,11.85,41.68,1,0.0,20.0,240.0,52.6,146.35,37.0,30.0,RUNNING,Minute 87: Separation: 52.6 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,88,20.0,94.27,11.93,42.18,1,0.0,20.0,240.0,52.71,145.73,37.0,30.0,RUNNING,Minute 88: Separation: 52.71 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,89,20.0,94.88,12.0,42.67,1,0.0,20.0,240.0,52.82,145.12,37.0,30.0,RUNNING,Minute 89: Separation: 52.82 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,90,20.0,95.5,12.08,43.17,1,0.0,20.0,240.0,52.93,144.5,37.0,30.0,RUNNING,Minute 90: Separation: 52.93 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,91,20.0,96.12,12.15,43.66,1,0.0,20.0,240.0,53.04,143.88,37.0,30.0,RUNNING,Minute 91: Separation: 53.04 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,92,20.0,96.73,12.22,44.16,1,0.0,20.0,240.0,53.15,143.27,37.0,30.0,RUNNING,Minute 92: Separation: 53.15 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,93,20.0,97.35,12.3,44.65,1,0.0,20.0,240.0,53.26,142.65,37.0,30.0,RUNNING,Minute 93: Separation: 53.26 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,94,20.0,97.97,12.37,45.14,1,0.0,20.0,240.0,53.37,142.03,37.0,30.0,RUNNING,Minute 94: Separation: 53.37 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,95,20.0,98.58,12.44,45.64,1,0.0,20.0,240.0,53.48,141.42,37.0,30.0,RUNNING,Minute 95: Separation: 53.48 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,96,20.0,99.2,12.51,46.13,1,0.0,20.0,240.0,53.59,140.8,37.0,30.0,RUNNING,Minute 96: Separation: 53.59 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,97,20.0,99.82,12.58,46.63,1,0.0,20.0,240.0,53.7,140.18,37.0,30.0,RUNNING,Minute 97: Separation: 53.7 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,98,20.0,100.43,12.65,47.13,1,0.0,20.0,240.0,53.81,139.57,37.0,30.0,RUNNING,Minute 98: Separation: 53.81 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,99,20.0,101.05,12.71,47.62,1,0.0,20.0,240.0,53.92,138.95,37.0,30.0,RUNNING,Minute 99: Separation: 53.92 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,100,20.0,101.67,12.78,48.12,1,0.0,20.0,240.0,54.04,138.33,37.0,30.0,RUNNING,Minute 100: Separation: 54.04 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,101,20.0,102.28,12.85,48.61,1,0.0,20.0,240.0,54.15,137.72,37.0,30.0,RUNNING,Minute 101: Separation: 54.15 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,102,20.0,102.9,12.91,49.11,1,0.0,20.0,240.0,54.26,137.1,37.0,30.0,RUNNING,Minute 102: Separation: 54.26 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,103,20.0,103.52,12.98,49.6,1,0.0,20.0,240.0,54.37,136.48,37.0,30.0,RUNNING,Minute 103: Separation: 54.37 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,104,20.0,104.13,13.04,50.1,1,0.0,20.0,240.0,54.48,135.87,37.0,30.0,RUNNING,Minute 104: Separation: 54.48 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,105,20.0,104.75,13.1,50.6,1,0.0,20.0,240.0,54.59,135.25,37.0,30.0,RUNNING,Minute 105: Separation: 54.59 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,106,20.0,105.37,13.17,51.09,1,0.0,20.0,240.0,54.7,134.63,37.0,30.0,RUNNING,Minute 106: Separation: 54.7 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,107,20.0,105.98,13.23,51.59,1,0.0,20.0,240.0,54.82,134.02,37.0,30.0,RUNNING,Minute 107: Separation: 54.82 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,108,20.0,106.6,13.29,52.08,1,0.0,20.0,240.0,54.93,133.4,37.0,30.0,RUNNING,Minute 108: Separation: 54.93 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,109,20.0,107.22,13.35,52.58,1,0.0,20.0,240.0,55.04,132.78,37.0,30.0,RUNNING,Minute 109: Separation: 55.04 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,110,20.0,107.83,13.41,53.08,1,0.0,20.0,240.0,55.15,132.17,37.0,30.0,RUNNING,Minute 110: Separation: 55.15 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,111,20.0,108.45,13.47,53.57,1,0.0,20.0,240.0,55.26,131.55,37.0,30.0,RUNNING,Minute 111: Separation: 55.26 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,112,20.0,109.07,13.53,54.07,1,0.0,20.0,240.0,55.38,130.93,37.0,30.0,RUNNING,Minute 112: Separation: 55.38 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,113,20.0,109.68,13.58,54.57,1,0.0,20.0,240.0,55.49,130.32,37.0,30.0,RUNNING,Minute 113: Separation: 55.49 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,114,20.0,110.3,13.64,55.06,1,0.0,20.0,240.0,55.6,129.7,37.0,30.0,RUNNING,Minute 114: Separation: 55.6 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,115,20.0,110.92,13.7,55.56,1,0.0,20.0,240.0,55.71,129.08,37.0,30.0,RUNNING,Minute 115: Separation: 55.71 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,116,20.0,111.53,13.75,56.06,1,0.0,20.0,240.0,55.83,128.47,37.0,30.0,RUNNING,Minute 116: Separation: 55.83 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,117,20.0,112.15,13.81,56.55,1,0.0,20.0,240.0,55.94,127.85,37.0,30.0,RUNNING,Minute 117: Separation: 55.94 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,118,20.0,112.77,13.86,57.05,1,0.0,20.0,240.0,56.05,127.23,37.0,30.0,RUNNING,Minute 118: Separation: 56.05 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,119,20.0,113.38,13.92,57.55,1,0.0,20.0,240.0,56.17,126.62,37.0,30.0,RUNNING,Minute 119: Separation: 56.17 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,120,20.0,114.0,13.97,58.04,1,0.0,20.0,240.0,56.28,126.0,37.0,30.0,RUNNING,Minute 120: Separation: 56.28 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,121,20.0,114.62,14.02,58.54,1,0.0,20.0,240.0,56.39,125.38,37.0,30.0,RUNNING,Minute 121: Separation: 56.39 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,122,20.0,115.23,14.08,59.04,1,0.0,20.0,240.0,56.51,124.77,37.0,30.0,RUNNING,Minute 122: Separation: 56.51 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,123,20.0,115.85,14.13,59.54,1,0.0,20.0,240.0,56.62,124.15,37.0,30.0,RUNNING,Minute 123: Separation: 56.62 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,124,20.0,116.47,14.18,60.03,1,0.0,20.0,240.0,56.73,123.53,37.0,30.0,RUNNING,Minute 124: Separation: 56.73 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,125,20.0,117.08,14.23,60.53,1,0.0,20.0,240.0,56.85,122.92,37.0,30.0,RUNNING,Minute 125: Separation: 56.85 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,126,20.0,117.7,14.28,61.03,1,0.0,20.0,240.0,56.96,122.3,37.0,30.0,RUNNING,Minute 126: Separation: 56.96 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,127,20.0,118.32,14.33,61.53,1,0.0,20.0,240.0,57.07,121.68,37.0,30.0,RUNNING,Minute 127: Separation: 57.07 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,128,20.0,118.93,14.38,62.02,1,0.0,20.0,240.0,57.19,121.07,37.0,30.0,RUNNING,Minute 128: Separation: 57.19 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,129,20.0,119.55,14.43,62.52,1,0.0,20.0,240.0,57.3,120.45,37.0,30.0,RUNNING,Minute 129: Separation: 57.3 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,130,20.0,120.17,14.48,63.02,1,0.0,20.0,240.0,57.41,119.83,37.0,30.0,RUNNING,Minute 130: Separation: 57.41 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,131,20.0,120.78,14.52,63.52,1,0.0,20.0,240.0,57.53,119.22,37.0,30.0,RUNNING,Minute 131: Separation: 57.53 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,132,20.0,121.4,14.57,64.01,1,0.0,20.0,240.0,57.64,118.6,37.0,30.0,RUNNING,Minute 132: Separation: 57.64 NM.
