scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,result,message
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,119,20.0,111.4,14.05,57.52,1,0.0,20.0,240.0,54.21,128.6,36.0,30.0,RUNNING,Minute 119: Separation: 54.21 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,120,20.0,112.0,14.1,58.01,1,0.0,20.0,240.0,54.31,128.0,36.0,30.0,RUNNING,Minute 120: Separation: 54.31 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,121,20.0,112.6,14.16,58.51,1,0.0,20.0,240.0,54.4,127.4,36.0,30.0,RUNNING,Minute 121: Separation: 54.4 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,122,20.0,113.2,14.21,59.01,1,0.0,20.0,240.0,54.5,126.8,36.0,30.0,RUNNING,Minute 122: Separation: 54.5 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,123,20.0,113.8,14.26,59.5,1,0.0,20.0,240.0,54.6,126.2,36.0,30.0,RUNNING,Minute 123: Separation: 54.6 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,124,20.0,114.4,14.32,60.0,1,0.0,20.0,240.0,54.69,125.6,36.0,30.0,RUNNING,Minute 124: Separation: 54.69 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,125,20.0,115.0,14.37,60.5,1,0.0,20.0,240.0,54.79,125.0,36.0,30.0,RUNNING,Minute 125: Separation: 54.79 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,126,20.0,115.6,14.42,61.0,1,0.0,20.0,240.0,54.89,124.4,36.0,30.0,RUNNING,Minute 126: Separation: 54.89 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,127,20.0,116.2,14.47,61.49,1,0.0,20.0,240.0,54.98,123.8,36.0,30.0,RUNNING,Minute 127: Separation: 54.98 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,128,20.0,116.8,14.52,61.99,1,0.0,20.0,240.0,55.08,123.2,36.0,30.0,RUNNING,Minute 128: Separation: 55.08 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,129,20.0,117.4,14.57,62.49,1,0.0,20.0,240.0,55.18,122.6,36.0,30.0,RUNNING,Minute 129: Separation: 55.18 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,130,20.0,118.0,14.62,62.99,1,0.0,20.0,240.0,55.28,122.0,36.0,30.0,RUNNING,Minute 130: Separation: 55.28 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,131,20.0,118.6,14.66,63.48,1,0.0,20.0,240.0,55.37,121.4,36.0,30.0,RUNNING,Minute 131: Separation: 55.37 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,132,20.0,119.2,14.71,63.98,1,0.0,20.0,240.0,55.47,120.8,36.0,30.0,RUNNING,Minute 132: Separation: 55.47 NM.
