scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,23,20.0,55.33,14.11,35.59,1,0.0,20.0,140.0,20.6,84.67,40.0,100.0,N,0,0,RUNNING,Minute 23: Separation: 20.6 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,24,20.0,56.0,14.57,37.19,1,0.0,20.0,140.0,19.58,84.0,40.0,100.0,N,0,0,RUNNING,Minute 24: Separation: 19.58 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,25,20.0,56.67,15.02,38.8,1,0.0,20.0,140.0,18.55,83.33,40.0,100.0,Y,10,0,RUNNING,Minute 25: Separation: 18.55 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,26,20.0,57.33,15.45,40.41,1,0.0,20.0,140.0,17.52,82.67,39.8,100.0,Y,9,0,RUNNING,Minute 26: Separation: 17.52 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,27,20.0,57.99,15.87,42.02,1,0.0,20.0,140.0,16.5,82.01,39.599999999999994,100.0,Y,8,0,RUNNING,Minute 27: Separation: 16.5 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,28,20.0,58.65,16.27,43.64,1,0.0,20.0,140.0,15.47,81.35,39.39999999999999,100.0,Y,7,0,RUNNING,Minute 28: Separation: 15.47 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,29,20.0,59.3,16.66,45.26,1,0.0,20.0,140.0,14.43,80.7,39.19999999999999,100.0,Y,6,0,RUNNING,Minute 29: Separation: 14.43 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,30,20.0,59.95,17.03,46.88,1,0.0,20.0,140.0,13.4,80.05,38.999999999999986,100.0,Y,5,0,RUNNING,Minute 30: Separation: 13.4 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,31,20.0,60.6,17.38,48.51,1,0.0,20.0,140.0,12.36,79.4,38.79999999999998,100.0,Y,4,0,RUNNING,Minute 31: Separation: 12.36 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,32,20.0,61.24,17.72,50.15,1,0.0,20.0,140.0,11.33,78.76,38.59999999999998,100.0,Y,3,0,RUNNING,Minute 32: Separation: 11.33 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,33,20.0,61.88,18.03,51.78,1,0.0,20.0,140.0,10.29,78.12,38.39999999999998,100.0,Y,2,0,RUNNING,Minute 33: Separation: 10.29 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,34,20.0,62.52,18.33,53.42,1,0.0,20.0,140.0,9.25,77.48,38.199999999999974,100.0,Y,1,0,RUNNING,Minute 34: Separation: 9.25 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,35,20.0,63.15,18.62,55.06,1,0.0,20.0,140.0,8.2,76.85,37.99999999999997,100.0,Y,0,0,RUNNING,Minute 35: Separation: 8.2 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,36,20.0,63.78,18.62,55.06,1,0.0,20.0,140.0,8.83,76.22,37.79999999999997,100.0,Y,10,20,RUNNING,Minute 36: Separation: 8.83 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,37,20.0,64.41,18.62,55.06,1,0.0,20.0,140.0,9.45,75.59,37.599999999999966,100.0,Y,9,19,RUNNING,Minute 37: Separation: 9.45 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,38,20.0,65.03,18.62,55.06,1,0.0,20.0,140.0,10.06,74.97,37.39999999999996,100.0,Y,8,18,RUNNING,Minute 38: Separation: 10.06 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,39,20.0,65.65,18.62,55.06,1,0.0,20.0,140.0,10.68,74.35,37.19999999999996,100.0,Y,7,17,RUNNING,Minute 39: Separation: 10.68 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,40,20.0,66.27,18.62,55.06,1,0.0,20.0,140.0,11.29,73.73,36.99999999999996,100.0,Y,6,16,RUNNING,Minute 40: Separation: 11.29 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,41,20.0,66.88,18.62,55.06,1,0.0,20.0,140.0,11.9,73.12,36.799999999999955,100.0,Y,5,15,RUNNING,Minute 41: Separation: 11.9 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,42,20.0,67.49,18.62,55.06,1,0.0,20.0,140.0,12.5,72.51,36.59999999999995,100.0,Y,4,14,RUNNING,Minute 42: Separation: 12.5 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,43,20.0,68.1,18.62,55.06,1,0.0,20.0,140.0,13.11,71.9,36.39999999999995,100.0,Y,3,13,RUNNING,Minute 43: Separation: 13.11 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,44,20.0,68.7,18.62,55.06,1,0.0,20.0,140.0,13.71,71.3,36.199999999999946,100.0,Y,2,12,RUNNING,Minute 44: Separation: 13.71 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,45,20.0,69.3,18.62,55.06,1,0.0,20.0,140.0,14.3,70.7,35.99999999999994,100.0,Y,1,11,RUNNING,Minute 45: Separation: 14.3 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,46,20.0,69.9,18.62,55.06,1,0.0,20.0,140.0,14.9,70.1,35.79999999999994,100.0,Y,0,10,RUNNING,Minute 46: Separation: 14.9 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,47,20.0,70.49,18.62,55.06,1,0.0,20.0,140.0,15.49,69.51,35.59999999999994,100.0,N,0,9,RUNNING,Minute 47: Separation: 15.49 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,48,20.0,71.08,18.62,55.06,1,0.0,20.0,140.0,16.08,68.92,35.69999999999994,100.0,N,0,8,RUNNING,Minute 48: Separation: 16.08 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,49,20.0,71.68,18.62,55.06,1,0.0,20.0,140.0,16.68,68.32,35.79999999999994,100.0,N,0,7,RUNNING,Minute 49: Separation: 16.68 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,50,20.0,72.28,18.62,55.06,1,0.0,20.0,140.0,17.27,67.72,35.89999999999994,100.0,N,0,6,RUNNING,Minute 50: Separation: 17.27 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,51,20.0,72.88,18.62,55.06,1,0.0,20.0,140.0,17.87,67.12,35.99999999999994,100.0,N,0,5,RUNNING,Minute 51: Separation: 17.87 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,52,20.0,73.48,18.62,55.06,1,0.0,20.0,140.0,18.47,66.52,36.099999999999945,100.0,N,0,4,RUNNING,Minute 52: Separation: 18.47 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,53,20.0,74.08,18.62,55.06,1,0.0,20.0,140.0,19.07,65.92,36.199999999999946,100.0,N,0,3,RUNNING,Minute 53: Separation: 19.07 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,54,20.0,74.69,18.62,55.06,1,0.0,20.0,140.0,19.68,65.31,36.29999999999995,100.0,N,0,2,RUNNING,Minute 54: Separation: 19.68 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,55,20.0,75.3,18.62,55.06,1,0.0,20.0,140.0,20.28,64.7,36.39999999999995,100.0,N,0,1,RUNNING,Minute 55: Separation: 20.28 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,56,20.0,75.9,18.73,56.73,1,0.0,20.0,140.0,19.22,64.1,36.49999999999995,100.0,N,0,0,RUNNING,Minute 56: Separation: 19.22 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,57,20.0,76.51,18.83,58.39,1,0.0,20.0,140.0,18.16,63.49,36.59999999999995,100.0,Y,10,0,RUNNING,Minute 57: Separation: 18.16 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,58,20.0,77.12,18.94,60.05,1,0.0,20.0,140.0,17.1,62.88,36.39999999999995,100.0,Y,9,0,RUNNING,Minute 58: Separation: 17.1 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,59,20.0,77.72,19.04,61.72,1,0.0,20.0,140.0,16.04,62.28,36.199999999999946,100.0,Y,8,0,RUNNING,Minute 59: Separation: 16.04 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,60,20.0,78.32,19.13,63.38,1,0.0,20.0,140.0,14.97,61.68,35.99999999999994,100.0,Y,7,0,RUNNING,Minute 60: Separation: 14.97 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,61,20.0,78.92,19.23,65.04,1,0.0,20.0,140.0,13.9,61.08,35.79999999999994,100.0,Y,6,0,RUNNING,Minute 61: Separation: 13.9 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,62,20.0,79.51,19.32,66.71,1,0.0,20.0,140.0,12.82,60.49,35.59999999999994,100.0,Y,5,0,RUNNING,Minute 62: Separation: 12.82 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,63,20.0,80.1,19.4,68.37,1,0.0,20.0,140.0,11.75,59.9,35.399999999999935,100.0,Y,4,0,RUNNING,Minute 63: Separation: 11.75 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,64,20.0,80.69,19.48,70.04,1,0.0,20.0,140.0,10.67,59.31,35.19999999999993,100.0,Y,3,0,RUNNING,Minute 64: Separation: 10.67 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,65,20.0,81.27,19.56,71.7,1,0.0,20.0,140.0,9.58,58.73,34.99999999999993,100.0,Y,2,0,RUNNING,Minute 65: Separation: 9.58 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,66,20.0,81.85,19.63,73.37,1,0.0,20.0,140.0,8.49,58.15,34.799999999999926,100.0,Y,1,0,RUNNING,Minute 66: Separation: 8.49 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,67,20.0,82.43,19.7,75.03,1,0.0,20.0,140.0,7.4,57.57,34.59999999999992,100.0,Y,0,0,RUNNING,Minute 67: Separation: 7.4 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,68,20.0,83.0,19.76,76.7,1,0.0,20.0,140.0,6.31,57.0,34.39999999999992,100.0,N,0,0,RUNNING,Minute 68: Separation: 6.31 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,69,20.0,83.58,19.82,78.36,1,0.0,20.0,140.0,5.22,56.42,34.49999999999992,100.0,N,0,0,RUNNING,Minute 69: Separation: 5.22 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,70,20.0,84.16,19.87,80.03,1,0.0,20.0,140.0,4.13,55.84,34.59999999999992,100.0,N,0,0,RUNNING,Minute 70: Separation: 4.13 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,71,20.0,84.73,19.92,81.7,1,0.0,20.0,140.0,3.04,55.27,34.699999999999925,100.0,N,0,0,RUNNING,Minute 71: Separation: 3.04 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,72,20.0,85.31,19.96,83.36,1,0.0,20.0,140.0,1.95,54.69,34.799999999999926,100.0,N,0,0,RUNNING,Minute 72: Separation: 1.95 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,73,20.0,85.9,19.98,85.03,1,0.0,20.0,140.0,0.87,54.1,34.89999999999993,100.0,N,0,0,MISSION FAILED - TORPEDO INTERCEPTED SHIP,Minute 73: Mission failed. Torpedo intercepted ship at 0.87 NM.
