scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,48,20.0,70.4,15.07,45.42,1,0.0,20.0,140.0,25.46,69.6,38.0,60.0,N,0,0,RUNNING,Minute 48: Separation: 25.46 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,49,20.0,71.03,15.26,46.4,1,0.0,20.0,140.0,25.08,68.97,38.0,60.0,N,0,0,RUNNING,Minute 49: Separation: 25.08 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,50,20.0,71.67,15.44,47.39,1,0.0,20.0,140.0,24.7,68.33,38.0,60.0,N,0,0,RUNNING,Minute 50: Separation: 24.7 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,51,20.0,72.3,15.62,48.37,1,0.0,20.0,140.0,24.33,67.7,38.0,60.0,N,0,0,RUNNING,Minute 51: Separation: 24.33 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,52,20.0,72.93,15.8,49.35,1,0.0,20.0,140.0,23.95,67.07,38.0,60.0,N,0,0,RUNNING,Minute 52: Separation: 23.95 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,53,20.0,73.57,15.97,50.34,1,0.0,20.0,140.0,23.57,66.43,38.0,60.0,N,0,0,RUNNING,Minute 53: Separation: 23.57 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,54,20.0,74.2,16.13,51.33,1,0.0,20.0,140.0,23.2,65.8,38.0,60.0,N,0,0,RUNNING,Minute 54: Separation: 23.2 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,55,20.0,74.83,16.3,52.31,1,0.0,20.0,140.0,22.82,65.17,38.0,60.0,N,0,0,RUNNING,Minute 55: Separation: 22.82 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,56,20.0,75.47,16.45,53.3,1,0.0,20.0,140.0,22.45,64.53,38.0,60.0,N,0,0,RUNNING,Minute 56: Separation: 22.45 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,57,20.0,76.1,16.61,54.29,1,0.0,20.0,140.0,22.07,63.9,38.0,60.0,N,0,0,RUNNING,Minute 57: Separation: 22.07 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,58,20.0,76.73,16.76,55.28,1,0.0,20.0,140.0,21.7,63.27,38.0,60.0,N,0,0,RUNNING,Minute 58: Separation: 21.7 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,59,20.0,77.37,16.9,56.27,1,0.0,20.0,140.0,21.33,62.63,38.0,60.0,N,0,0,RUNNING,Minute 59: Separation: 21.33 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,60,20.0,78.0,17.04,57.26,1,0.0,20.0,140.0,20.95,62.0,38.0,60.0,N,0,0,RUNNING,Minute 60: Separation: 20.95 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,61,20.0,78.63,17.18,58.25,1,0.0,20.0,140.0,20.58,61.37,38.0,60.0,N,0,0,RUNNING,Minute 61: Separation: 20.58 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,62,20.0,79.27,17.31,59.24,1,0.0,20.0,140.0,20.21,60.73,38.0,60.0,N,0,0,RUNNING,Minute 62: Separation: 20.21 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,63,20.0,79.9,17.44,60.23,1,0.0,20.0,140.0,19.84,60.1,38.0,60.0,N,0,0,RUNNING,Minute 63: Separation: 19.84 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,64,20.0,80.53,17.57,61.22,1,0.0,20.0,140.0,19.46,59.47,38.0,60.0,Y,10,0,RUNNING,Minute 64: Separation: 19.46 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,65,20.0,81.16,17.69,62.21,1,0.0,20.0,140.0,19.09,58.84,37.8,60.0,Y,9,0,RUNNING,Minute 65: Separation: 19.09 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,66,20.0,81.79,17.81,63.21,1,0.0,20.0,140.0,18.71,58.21,37.599999999999994,60.0,Y,8,0,RUNNING,Minute 66: Separation: 18.71 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,67,20.0,82.41,17.92,64.2,1,0.0,20.0,140.0,18.33,57.59,37.39999999999999,60.0,Y,7,0,RUNNING,Minute 67: Separation: 18.33 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,68,20.0,83.03,18.03,65.19,1,0.0,20.0,140.0,17.95,56.97,37.19999999999999,60.0,Y,6,0,RUNNING,Minute 68: Separation: 17.95 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,69,20.0,83.65,18.14,66.19,1,0.0,20.0,140.0,17.56,56.35,36.999999999999986,60.0,Y,5,0,RUNNING,Minute 69: Separation: 17.56 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,70,20.0,84.26,18.24,67.18,1,0.0,20.0,140.0,17.17,55.74,36.79999999999998,60.0,Y,4,0,RUNNING,Minute 70: Separation: 17.17 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,71,20.0,84.87,18.34,68.18,1,0.0,20.0,140.0,16.78,55.13,36.59999999999998,60.0,Y,3,0,RUNNING,Minute 71: Separation: 16.78 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,72,20.0,85.48,18.43,69.17,1,0.0,20.0,140.0,16.38,54.52,36.39999999999998,60.0,Y,2,0,RUNNING,Minute 72: Separation: 16.38 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,73,20.0,86.08,18.53,70.17,1,0.0,20.0,140.0,15.98,53.92,36.199999999999974,60.0,Y,1,0,RUNNING,Minute 73: Separation: 15.98 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,74,20.0,86.68,18.61,71.17,1,0.0,20.0,140.0,15.58,53.32,35.99999999999997,60.0,Y,0,0,RUNNING,Minute 74: Separation: 15.58 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,75,20.0,87.28,18.61,71.17,1,0.0,20.0,140.0,16.17,52.72,35.79999999999997,60.0,Y,10,20,RUNNING,Minute 75: Separation: 16.17 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,76,20.0,87.87,18.61,71.17,1,0.0,20.0,140.0,16.76,52.13,35.599999999999966,60.0,Y,9,19,RUNNING,Minute 76: Separation: 16.76 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,77,20.0,88.46,18.61,71.17,1,0.0,20.0,140.0,17.35,51.54,35.39999999999996,60.0,Y,8,18,RUNNING,Minute 77: Separation: 17.35 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,78,20.0,89.05,18.61,71.17,1,0.0,20.0,140.0,17.94,50.95,35.19999999999996,60.0,Y,7,17,RUNNING,Minute 78: Separation: 17.94 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,79,20.0,89.63,18.61,71.17,1,0.0,20.0,140.0,18.52,50.37,34.99999999999996,60.0,Y,6,16,RUNNING,Minute 79: Separation: 18.52 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,80,20.0,90.21,18.61,71.17,1,0.0,20.0,140.0,19.1,49.79,34.799999999999955,60.0,Y,5,15,RUNNING,Minute 80: Separation: 19.1 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,81,20.0,90.79,18.61,71.17,1,0.0,20.0,140.0,19.67,49.21,34.59999999999995,60.0,Y,4,14,RUNNING,Minute 81: Separation: 19.67 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,82,20.0,91.36,18.61,71.17,1,0.0,20.0,140.0,20.24,48.64,34.39999999999995,60.0,Y,3,13,RUNNING,Minute 82: Separation: 20.24 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,83,20.0,91.93,18.61,71.17,1,0.0,20.0,140.0,20.81,48.07,34.199999999999946,60.0,Y,2,12,RUNNING,Minute 83: Separation: 20.81 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,84,20.0,92.5,18.61,71.17,1,0.0,20.0,140.0,21.38,47.5,33.99999999999994,60.0,Y,1,11,RUNNING,Minute 84: Separation: 21.38 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,85,20.0,93.06,18.61,71.17,1,0.0,20.0,140.0,21.94,46.94,33.79999999999994,60.0,Y,0,10,RUNNING,Minute 85: Separation: 21.94 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,86,20.0,93.62,18.61,71.17,1,0.0,20.0,140.0,22.5,46.38,33.59999999999994,60.0,N,0,9,RUNNING,Minute 86: Separation: 22.5 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,87,20.0,94.19,18.61,71.17,1,0.0,20.0,140.0,23.06,45.81,33.69999999999994,60.0,N,0,8,RUNNING,Minute 87: Separation: 23.06 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,88,20.0,94.75,18.61,71.17,1,0.0,20.0,140.0,23.62,45.25,33.79999999999994,60.0,N,0,7,RUNNING,Minute 88: Separation: 23.62 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,89,20.0,95.31,18.61,71.17,1,0.0,20.0,140.0,24.19,44.69,33.89999999999994,60.0,N,0,6,RUNNING,Minute 89: Separation: 24.19 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,90,20.0,95.88,18.61,71.17,1,0.0,20.0,140.0,24.75,44.12,33.99999999999994,60.0,N,0,5,RUNNING,Minute 90: Separation: 24.75 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,91,20.0,96.45,18.61,71.17,1,0.0,20.0,140.0,25.32,43.55,34.099999999999945,60.0,N,0,4,RUNNING,Minute 91: Separation: 25.32 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,92,20.0,97.02,18.61,71.17,1,0.0,20.0,140.0,25.89,42.98,34.199999999999946,60.0,N,0,3,RUNNING,Minute 92: Separation: 25.89 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,93,20.0,97.59,18.61,71.17,1,0.0,20.0,140.0,26.46,42.41,34.29999999999995,60.0,N,0,2,RUNNING,Minute 93: Separation: 26.46 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,94,20.0,98.16,18.61,71.17,1,0.0,20.0,140.0,27.03,41.84,34.39999999999995,60.0,N,0,1,RUNNING,Minute 94: Separation: 27.03 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,95,20.0,98.74,18.66,72.16,1,0.0,20.0,140.0,26.61,41.26,34.49999999999995,60.0,N,0,0,RUNNING,Minute 95: Separation: 26.61 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,96,20.0,99.32,18.71,73.16,1,0.0,20.0,140.0,26.18,40.68,34.59999999999995,60.0,N,0,0,RUNNING,Minute 96: Separation: 26.18 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,97,20.0,99.89,18.76,74.16,1,0.0,20.0,140.0,25.76,40.11,34.69999999999995,60.0,N,0,0,RUNNING,Minute 97: Separation: 25.76 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,98,20.0,100.47,18.81,75.16,1,0.0,20.0,140.0,25.34,39.53,34.799999999999955,60.0,N,0,0,RUNNING,Minute 98: Separation: 25.34 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,99,20.0,101.06,18.85,76.16,1,0.0,20.0,140.0,24.92,38.94,34.899999999999956,60.0,N,0,0,RUNNING,Minute 99: Separation: 24.92 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,100,20.0,101.64,18.9,77.16,1,0.0,20.0,140.0,24.5,38.36,34.99999999999996,60.0,N,0,0,RUNNING,Minute 100: Separation: 24.5 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,101,20.0,102.22,18.94,78.16,1,0.0,20.0,140.0,24.09,37.78,35.09999999999996,60.0,N,0,0,RUNNING,Minute 101: Separation: 24.09 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,102,20.0,102.81,18.99,79.16,1,0.0,20.0,140.0,23.67,37.19,35.19999999999996,60.0,N,0,0,RUNNING,Minute 102: Separation: 23.67 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,103,20.0,103.4,19.03,80.16,1,0.0,20.0,140.0,23.26,36.6,35.29999999999996,60.0,N,0,0,RUNNING,Minute 103: Separation: 23.26 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,104,20.0,103.99,19.07,81.16,1,0.0,20.0,140.0,22.85,36.01,35.39999999999996,60.0,N,0,0,RUNNING,Minute 104: Separation: 22.85 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,105,20.0,104.58,19.11,82.15,1,0.0,20.0,140.0,22.44,35.42,35.499999999999964,60.0,N,0,0,RUNNING,Minute 105: Separation: 22.44 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,106,20.0,105.17,19.15,83.15,1,0.0,20.0,140.0,22.04,34.83,35.599999999999966,60.0,N,0,0,RUNNING,Minute 106: Separation: 22.04 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,107,20.0,105.77,19.18,84.15,1,0.0,20.0,140.0,21.63,34.23,35.69999999999997,60.0,N,0,0,RUNNING,Minute 107: Separation: 21.63 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,108,20.0,106.37,19.22,85.15,1,0.0,20.0,140.0,21.23,33.63,35.79999999999997,60.0,N,0,0,RUNNING,Minute 108: Separation: 21.23 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,109,20.0,106.96,19.26,86.15,1,0.0,20.0,140.0,20.82,33.04,35.89999999999997,60.0,N,0,0,RUNNING,Minute 109: Separation: 20.82 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,110,20.0,107.56,19.29,87.15,1,0.0,20.0,140.0,20.42,32.44,35.99999999999997,60.0,N,0,0,RUNNING,Minute 110: Separation: 20.42 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,111,20.0,108.17,19.33,88.15,1,0.0,20.0,140.0,20.03,31.83,36.09999999999997,60.0,N,0,0,RUNNING,Minute 111: Separation: 20.03 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,112,20.0,108.77,19.36,89.15,1,0.0,20.0,140.0,19.63,31.23,36.199999999999974,60.0,N,0,0,RUNNING,Minute 112: Separation: 19.63 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,113,20.0,109.37,19.36,89.15,1,0.0,20.0,140.0,20.23,30.63,36.299999999999976,60.0,Y,10,20,RUNNING,Minute 113: Separation: 20.23 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,114,20.0,109.98,19.36,89.15,1,0.0,20.0,140.0,20.83,30.02,36.09999999999997,60.0,Y,9,19,RUNNING,Minute 114: Separation: 20.83 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,115,20.0,110.57,19.36,89.15,1,0.0,20.0,140.0,21.43,29.43,35.89999999999997,60.0,Y,8,18,RUNNING,Minute 115: Separation: 21.43 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,116,20.0,111.17,19.36,89.15,1,0.0,20.0,140.0,22.03,28.83,35.69999999999997,60.0,Y,7,17,RUNNING,Minute 116: Separation: 22.03 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,117,20.0,111.76,19.36,89.15,1,0.0,20.0,140.0,22.62,28.24,35.499999999999964,60.0,Y,6,16,RUNNING,Minute 117: Separation: 22.62 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,118,20.0,112.35,19.36,89.15,1,0.0,20.0,140.0,23.21,27.65,35.29999999999996,60.0,Y,5,15,RUNNING,Minute 118: Separation: 23.21 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,119,20.0,112.93,19.36,89.15,1,0.0,20.0,140.0,23.79,27.07,35.09999999999996,60.0,Y,4,14,RUNNING,Minute 119: Separation: 23.79 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,120,20.0,113.52,19.36,89.15,1,0.0,20.0,140.0,24.37,26.48,34.899999999999956,60.0,Y,3,13,RUNNING,Minute 120: Separation: 24.37 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,121,20.0,114.09,19.36,89.15,1,0.0,20.0,140.0,24.95,25.91,34.69999999999995,60.0,Y,2,12,RUNNING,Minute 121: Separation: 24.95 NM.
