scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,16,20.0,49.6,6.43,14.64,1,0.0,20.0,140.0,37.5,90.4,36.0,60.0,N,0,0,RUNNING,Minute 16: Separation: 37.5 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,17,20.0,50.2,6.79,15.58,1,0.0,20.0,140.0,37.06,89.8,36.0,60.0,N,0,0,RUNNING,Minute 17: Separation: 37.06 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,18,20.0,50.8,7.14,16.52,1,0.0,20.0,140.0,36.62,89.2,36.0,60.0,N,0,0,RUNNING,Minute 18: Separation: 36.62 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,19,20.0,51.4,7.48,17.45,1,0.0,20.0,140.0,36.18,88.6,36.0,60.0,N,0,0,RUNNING,Minute 19: Separation: 36.18 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,20,20.0,52.0,7.82,18.39,1,0.0,20.0,140.0,35.74,88.0,36.0,60.0,N,0,0,RUNNING,Minute 20: Separation: 35.74 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,21,20.0,52.6,8.16,19.34,1,0.0,20.0,140.0,35.31,87.4,36.0,60.0,N,0,0,RUNNING,Minute 21: Separation: 35.31 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,22,20.0,53.2,8.49,20.28,1,0.0,20.0,140.0,34.87,86.8,36.0,60.0,N,0,0,RUNNING,Minute 22: Separation: 34.87 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,23,20.0,53.8,8.81,21.23,1,0.0,20.0,140.0,34.44,86.2,36.0,60.0,N,0,0,RUNNING,Minute 23: Separation: 34.44 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,24,20.0,54.4,9.13,22.17,1,0.0,20.0,140.0,34.01,85.6,36.0,60.0,N,0,0,RUNNING,Minute 24: Separation: 34.01 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,25,20.0,55.0,9.45,23.12,1,0.0,20.0,140.0,33.58,85.0,36.0,60.0,N,0,0,RUNNING,Minute 25: Separation: 33.58 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,26,20.0,55.6,9.76,24.07,1,0.0,20.0,140.0,33.15,84.4,36.0,60.0,N,0,0,RUNNING,Minute 26: Separation: 33.15 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,27,20.0,56.2,10.06,25.03,1,0.0,20.0,140.0,32.72,83.8,36.0,60.0,N,0,0,RUNNING,Minute 27: Separation: 32.72 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,28,20.0,56.8,10.36,25.98,1,0.0,20.0,140.0,32.29,83.2,36.0,60.0,N,0,0,RUNNING,Minute 28: Separation: 32.29 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,29,20.0,57.4,10.65,26.94,1,0.0,20.0,140.0,31.86,82.6,36.0,60.0,N,0,0,RUNNING,Minute 29: Separation: 31.86 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,30,20.0,58.0,10.94,27.89,1,0.0,20.0,140.0,31.44,82.0,36.0,60.0,N,0,0,RUNNING,Minute 30: Separation: 31.44 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,31,20.0,58.6,11.22,28.85,1,0.0,20.0,140.0,31.01,81.4,36.0,60.0,N,0,0,RUNNING,Minute 31: Separation: 31.01 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,32,20.0,59.2,11.5,29.81,1,0.0,20.0,140.0,30.59,80.8,36.0,60.0,N,0,0,RUNNING,Minute 32: Separation: 30.59 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,33,20.0,59.8,11.77,30.78,1,0.0,20.0,140.0,30.17,80.2,36.0,60.0,N,0,0,RUNNING,Minute 33: Separation: 30.17 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,34,20.0,60.4,12.04,31.74,1,0.0,20.0,140.0,29.74,79.6,36.0,60.0,N,0,0,RUNNING,Minute 34: Separation: 29.74 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,35,20.0,61.0,12.3,32.7,1,0.0,20.0,140.0,29.32,79.0,36.0,60.0,N,0,0,RUNNING,Minute 35: Separation: 29.32 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,36,20.0,61.6,12.56,33.67,1,0.0,20.0,140.0,28.9,78.4,36.0,60.0,N,0,0,RUNNING,Minute 36: Separation: 28.9 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,37,20.0,62.2,12.81,34.64,1,0.0,20.0,140.0,28.48,77.8,36.0,60.0,N,0,0,RUNNING,Minute 37: Separation: 28.48 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,38,20.0,62.8,13.06,35.61,1,0.0,20.0,140.0,28.06,77.2,36.0,60.0,N,0,0,RUNNING,Minute 38: Separation: 28.06 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,39,20.0,63.4,13.3,36.58,1,0.0,20.0,140.0,27.65,76.6,36.0,60.0,N,0,0,RUNNING,Minute 39: Separation: 27.65 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,40,20.0,64.0,13.54,37.55,1,0.0,20.0,140.0,27.23,76.0,36.0,60.0,N,0,0,RUNNING,Minute 40: Separation: 27.23 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,41,20.0,64.6,13.77,38.52,1,0.0,20.0,140.0,26.81,75.4,36.0,60.0,N,0,0,RUNNING,Minute 41: Separation: 26.81 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,42,20.0,65.2,14.0,39.5,1,0.0,20.0,140.0,26.4,74.8,36.0,60.0,N,0,0,RUNNING,Minute 42: Separation: 26.4 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,43,20.0,65.8,14.22,40.47,1,0.0,20.0,140.0,25.98,74.2,36.0,60.0,N,0,0,RUNNING,Minute 43: Separation: 25.98 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,44,20.0,66.4,14.44,41.45,1,0.0,20.0,140.0,25.57,73.6,36.0,60.0,N,0,0,RUNNING,Minute 44: Separation: 25.57 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,45,20.0,67.0,14.65,42.42,1,0.0,20.0,140.0,25.15,73.0,36.0,60.0,N,0,0,RUNNING,Minute 45: Separation: 25.15 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,46,20.0,67.6,14.86,43.4,1,0.0,20.0,140.0,24.74,72.4,36.0,60.0,N,0,0,RUNNING,Minute 46: Separation: 24.74 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,47,20.0,68.2,15.06,44.38,1,0.0,20.0,140.0,24.32,71.8,36.0,60.0,N,0,0,RUNNING,Minute 47: Separation: 24.32 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,48,20.0,68.8,15.26,45.36,1,0.0,20.0,140.0,23.91,71.2,36.0,60.0,N,0,0,RUNNING,Minute 48: Separation: 23.91 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,49,20.0,69.4,15.46,46.34,1,0.0,20.0,140.0,23.5,70.6,36.0,60.0,N,0,0,RUNNING,Minute 49: Separation: 23.5 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,50,20.0,70.0,15.64,47.32,1,0.0,20.0,140.0,23.09,70.0,36.0,60.0,N,0,0,RUNNING,Minute 50: Separation: 23.09 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,51,20.0,70.6,15.83,48.31,1,0.0,20.0,140.0,22.68,69.4,36.0,60.0,N,0,0,RUNNING,Minute 51: Separation: 22.68 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,52,20.0,71.2,16.01,49.29,1,0.0,20.0,140.0,22.27,68.8,36.0,60.0,N,0,0,RUNNING,Minute 52: Separation: 22.27 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,53,20.0,71.8,16.18,50.28,1,0.0,20.0,140.0,21.86,68.2,36.0,60.0,N,0,0,RUNNING,Minute 53: Separation: 21.86 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,54,20.0,72.4,16.35,51.26,1,0.0,20.0,140.0,21.45,67.6,36.0,60.0,N,0,0,RUNNING,Minute 54: Separation: 21.45 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,55,20.0,73.0,16.52,52.25,1,0.0,20.0,140.0,21.04,67.0,36.0,60.0,N,0,0,RUNNING,Minute 55: Separation: 21.04 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,56,20.0,73.6,16.68,53.23,1,0.0,20.0,140.0,20.63,66.4,36.0,60.0,N,0,0,RUNNING,Minute 56: Separation: 20.63 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,57,20.0,74.2,16.83,54.22,1,0.0,20.0,140.0,20.23,65.8,36.0,60.0,N,0,0,RUNNING,Minute 57: Separation: 20.23 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,58,20.0,74.8,16.99,55.21,1,0.0,20.0,140.0,19.82,65.2,36.0,60.0,N,0,0,RUNNING,Minute 58: Separation: 19.82 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,59,20.0,75.4,17.13,56.2,1,0.0,20.0,140.0,19.41,64.6,36.0,60.0,Y,10,0,RUNNING,Minute 59: Separation: 19.41 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,60,20.0,76.0,17.28,57.19,1,0.0,20.0,140.0,19.0,64.0,35.8,60.0,Y,9,0,RUNNING,Minute 60: Separation: 19.0 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,61,20.0,76.59,17.42,58.18,1,0.0,20.0,140.0,18.59,63.41,35.599999999999994,60.0,Y,8,0,RUNNING,Minute 61: Separation: 18.59 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,62,20.0,77.18,17.55,59.17,1,0.0,20.0,140.0,18.18,62.82,35.39999999999999,60.0,Y,7,0,RUNNING,Minute 62: Separation: 18.18 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,63,20.0,77.77,17.68,60.16,1,0.0,20.0,140.0,17.76,62.23,35.19999999999999,60.0,Y,6,0,RUNNING,Minute 63: Separation: 17.76 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,64,20.0,78.35,17.81,61.15,1,0.0,20.0,140.0,17.34,61.65,34.999999999999986,60.0,Y,5,0,RUNNING,Minute 64: Separation: 17.34 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,65,20.0,78.93,17.93,62.15,1,0.0,20.0,140.0,16.91,61.07,34.79999999999998,60.0,Y,4,0,RUNNING,Minute 65: Separation: 16.91 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,66,20.0,79.51,18.05,63.14,1,0.0,20.0,140.0,16.48,60.49,34.59999999999998,60.0,Y,3,0,RUNNING,Minute 66: Separation: 16.48 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,67,20.0,80.08,18.16,64.13,1,0.0,20.0,140.0,16.05,59.92,34.39999999999998,60.0,Y,2,0,RUNNING,Minute 67: Separation: 16.05 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,68,20.0,80.65,18.27,65.13,1,0.0,20.0,140.0,15.62,59.35,34.199999999999974,60.0,Y,1,0,RUNNING,Minute 68: Separation: 15.62 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,69,20.0,81.22,18.38,66.12,1,0.0,20.0,140.0,15.18,58.78,33.99999999999997,60.0,Y,0,0,RUNNING,Minute 69: Separation: 15.18 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,70,20.0,81.78,18.38,66.12,1,0.0,20.0,140.0,15.74,58.22,33.79999999999997,60.0,Y,10,20,RUNNING,Minute 70: Separation: 15.74 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,71,20.0,82.34,18.38,66.12,1,0.0,20.0,140.0,16.3,57.66,33.599999999999966,60.0,Y,9,19,RUNNING,Minute 71: Separation: 16.3 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,72,20.0,82.9,18.38,66.12,1,0.0,20.0,140.0,16.85,57.1,33.39999999999996,60.0,Y,8,18,RUNNING,Minute 72: Separation: 16.85 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,73,20.0,83.45,18.38,66.12,1,0.0,20.0,140.0,17.4,56.55,33.19999999999996,60.0,Y,7,17,RUNNING,Minute 73: Separation: 17.4 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,74,20.0,84.0,18.38,66.12,1,0.0,20.0,140.0,17.95,56.0,32.99999999999996,60.0,Y,6,16,RUNNING,Minute 74: Separation: 17.95 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,75,20.0,84.55,18.38,66.12,1,0.0,20.0,140.0,18.5,55.45,32.799999999999955,60.0,Y,5,15,RUNNING,Minute 75: Separation: 18.5 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,76,20.0,85.09,18.38,66.12,1,0.0,20.0,140.0,19.04,54.91,32.59999999999995,60.0,Y,4,14,RUNNING,Minute 76: Separation: 19.04 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,77,20.0,85.63,18.38,66.12,1,0.0,20.0,140.0,19.58,54.37,32.39999999999995,60.0,Y,3,13,RUNNING,Minute 77: Separation: 19.58 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,78,20.0,86.17,18.38,66.12,1,0.0,20.0,140.0,20.11,53.83,32.199999999999946,60.0,Y,2,12,RUNNING,Minute 78: Separation: 20.11 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,79,20.0,86.7,18.38,66.12,1,0.0,20.0,140.0,20.64,53.3,31.999999999999947,60.0,Y,1,11,RUNNING,Minute 79: Separation: 20.64 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,80,20.0,87.23,18.38,66.12,1,0.0,20.0,140.0,21.17,52.77,31.799999999999947,60.0,Y,0,10,RUNNING,Minute 80: Separation: 21.17 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,81,20.0,87.76,18.38,66.12,1,0.0,20.0,140.0,21.7,52.24,31.599999999999948,60.0,N,0,9,RUNNING,Minute 81: Separation: 21.7 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,82,20.0,88.28,18.38,66.12,1,0.0,20.0,140.0,22.22,51.72,31.69999999999995,60.0,N,0,8,RUNNING,Minute 82: Separation: 22.22 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,83,20.0,88.81,18.38,66.12,1,0.0,20.0,140.0,22.75,51.19,31.79999999999995,60.0,N,0,7,RUNNING,Minute 83: Separation: 22.75 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,84,20.0,89.35,18.38,66.12,1,0.0,20.0,140.0,23.28,50.65,31.899999999999952,60.0,N,0,6,RUNNING,Minute 84: Separation: 23.28 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,85,20.0,89.88,18.38,66.12,1,0.0,20.0,140.0,23.81,50.12,31.999999999999954,60.0,N,0,5,RUNNING,Minute 85: Separation: 23.81 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,86,20.0,90.41,18.38,66.12,1,0.0,20.0,140.0,24.35,49.59,32.09999999999995,60.0,N,0,4,RUNNING,Minute 86: Separation: 24.35 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,87,20.0,90.95,18.38,66.12,1,0.0,20.0,140.0,24.88,49.05,32.19999999999995,60.0,N,0,3,RUNNING,Minute 87: Separation: 24.88 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,88,20.0,91.49,18.38,66.12,1,0.0,20.0,140.0,25.42,48.51,32.299999999999955,60.0,N,0,2,RUNNING,Minute 88: Separation: 25.42 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,89,20.0,92.03,18.38,66.12,1,0.0,20.0,140.0,25.96,47.97,32.399999999999956,60.0,N,0,1,RUNNING,Minute 89: Separation: 25.96 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,90,20.0,92.57,18.44,67.12,1,0.0,20.0,140.0,25.5,47.43,32.49999999999996,60.0,N,0,0,RUNNING,Minute 90: Separation: 25.5 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,91,20.0,93.11,18.5,68.12,1,0.0,20.0,140.0,25.04,46.89,32.59999999999996,60.0,N,0,0,RUNNING,Minute 91: Separation: 25.04 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,92,20.0,93.66,18.56,69.12,1,0.0,20.0,140.0,24.59,46.34,32.69999999999996,60.0,N,0,0,RUNNING,Minute 92: Separation: 24.59 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,93,20.0,94.21,18.62,70.11,1,0.0,20.0,140.0,24.13,45.79,32.79999999999996,60.0,N,0,0,RUNNING,Minute 93: Separation: 24.13 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,94,20.0,94.75,18.67,71.11,1,0.0,20.0,140.0,23.68,45.25,32.89999999999996,60.0,N,0,0,RUNNING,Minute 94: Separation: 23.68 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,95,20.0,95.3,18.73,72.11,1,0.0,20.0,140.0,23.23,44.7,32.999999999999964,60.0,N,0,0,RUNNING,Minute 95: Separation: 23.23 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,96,20.0,95.86,18.78,73.11,1,0.0,20.0,140.0,22.78,44.14,33.099999999999966,60.0,N,0,0,RUNNING,Minute 96: Separation: 22.78 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,97,20.0,96.41,18.83,74.11,1,0.0,20.0,140.0,22.33,43.59,33.19999999999997,60.0,N,0,0,RUNNING,Minute 97: Separation: 22.33 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,98,20.0,96.96,18.88,75.11,1,0.0,20.0,140.0,21.89,43.04,33.29999999999997,60.0,N,0,0,RUNNING,Minute 98: Separation: 21.89 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,99,20.0,97.52,18.93,76.11,1,0.0,20.0,140.0,21.44,42.48,33.39999999999997,60.0,N,0,0,RUNNING,Minute 99: Separation: 21.44 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,100,20.0,98.08,18.98,77.1,1,0.0,20.0,140.0,21.0,41.92,33.49999999999997,60.0,N,0,0,RUNNING,Minute 100: Separation: 21.0 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,101,20.0,98.64,19.03,78.1,1,0.0,20.0,140.0,20.56,41.36,33.59999999999997,60.0,N,0,0,RUNNING,Minute 101: Separation: 20.56 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,102,20.0,99.2,19.08,79.1,1,0.0,20.0,140.0,20.12,40.8,33.699999999999974,60.0,N,0,0,RUNNING,Minute 102: Separation: 20.12 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,103,20.0,99.76,19.12,80.1,1,0.0,20.0,140.0,19.68,40.24,33.799999999999976,60.0,N,0,0,RUNNING,Minute 103: Separation: 19.68 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,104,20.0,100.33,19.12,80.1,1,0.0,20.0,140.0,20.25,39.67,33.89999999999998,60.0,Y,10,20,RUNNING,Minute 104: Separation: 20.25 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,105,20.0,100.89,19.12,80.1,1,0.0,20.0,140.0,20.81,39.11,33.699999999999974,60.0,Y,9,19,RUNNING,Minute 105: Separation: 20.81 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,106,20.0,101.45,19.12,80.1,1,0.0,20.0,140.0,21.37,38.55,33.49999999999997,60.0,Y,8,18,RUNNING,Minute 106: Separation: 21.37 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,107,20.0,102.0,19.12,80.1,1,0.0,20.0,140.0,21.92,38.0,33.29999999999997,60.0,Y,7,17,RUNNING,Minute 107: Separation: 21.92 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,108,20.0,102.56,19.12,80.1,1,0.0,20.0,140.0,22.47,37.44,33.099999999999966,60.0,Y,6,16,RUNNING,Minute 108: Separation: 22.47 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,109,20.0,103.1,19.12,80.1,1,0.0,20.0,140.0,23.02,36.9,32.89999999999996,60.0,Y,5,15,RUNNING,Minute 109: Separation: 23.02 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,110,20.0,103.65,19.12,80.1,1,0.0,20.0,140.0,23.57,36.35,32.69999999999996,60.0,Y,4,14,RUNNING,Minute 110: Separation: 23.57 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,111,20.0,104.19,19.12,80.1,1,0.0,20.0,140.0,24.11,35.81,32.49999999999996,60.0,Y,3,13,RUNNING,Minute 111: Separation: 24.11 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,112,20.0,104.73,19.12,80.1,1,0.0,20.0,140.0,24.64,35.27,32.299999999999955,60.0,Y,2,12,RUNNING,Minute 112: Separation: 24.64 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,113,20.0,105.26,19.12,80.1,1,0.0,20.0,140.0,25.18,34.74,32.09999999999995,60.0,Y,1,11,RUNNING,Minute 113: Separation: 25.18 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,114,20.0,105.8,19.12,80.1,1,0.0,20.0,140.0,25.71,34.2,31.899999999999952,60.0,Y,0,10,RUNNING,Minute 114: Separation: 25.71 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,115,20.0,106.32,19.12,80.1,1,0.0,20.0,140.0,26.24,33.68,31.699999999999953,60.0,N,0,9,RUNNING,Minute 115: Separation: 26.24 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,116,20.0,106.85,19.12,80.1,1,0.0,20.0,140.0,26.77,33.15,31.799999999999955,60.0,N,0,8,RUNNING,Minute 116: Separation: 26.77 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,117,20.0,107.39,19.12,80.1,1,0.0,20.0,140.0,27.3,32.61,31.899999999999956,60.0,N,0,7,RUNNING,Minute 117: Separation: 27.3 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,118,20.0,107.92,19.12,80.1,1,0.0,20.0,140.0,27.83,32.08,31.999999999999957,60.0,N,0,6,RUNNING,Minute 118: Separation: 27.83 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,119,20.0,108.45,19.12,80.1,1,0.0,20.0,140.0,28.37,31.55,32.09999999999996,60.0,N,0,5,RUNNING,Minute 119: Separation: 28.37 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,120,20.0,108.99,19.12,80.1,1,0.0,20.0,140.0,28.9,31.01,32.19999999999996,60.0,N,0,4,RUNNING,Minute 120: Separation: 28.9 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,121,20.0,109.53,19.12,80.1,1,0.0,20.0,140.0,29.44,30.47,32.29999999999996,60.0,N,0,3,RUNNING,Minute 121: Separation: 29.44 NM.
