scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,38,20.0,63.43,12.99,35.63,1,0.0,20.0,140.0,28.67,76.57,37.0,60.0,N,0,0,RUNNING,Minute 38: Separation: 28.67 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,39,20.0,64.05,13.23,36.6,1,0.0,20.0,140.0,28.27,75.95,37.0,60.0,N,0,0,RUNNING,Minute 39: Separation: 28.27 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,40,20.0,64.67,13.46,37.58,1,0.0,20.0,140.0,27.87,75.33,37.0,60.0,N,0,0,RUNNING,Minute 40: Separation: 27.87 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,41,20.0,65.28,13.69,38.55,1,0.0,20.0,140.0,27.47,74.72,37.0,60.0,N,0,0,RUNNING,Minute 41: Separation: 27.47 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,42,20.0,65.9,13.92,39.52,1,0.0,20.0,140.0,27.07,74.1,37.0,60.0,N,0,0,RUNNING,Minute 42: Separation: 27.07 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,43,20.0,66.52,14.14,40.5,1,0.0,20.0,140.0,26.67,73.48,37.0,60.0,N,0,0,RUNNING,Minute 43: Separation: 26.67 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,44,20.0,67.13,14.35,41.48,1,0.0,20.0,140.0,26.27,72.87,37.0,60.0,N,0,0,RUNNING,Minute 44: Separation: 26.27 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,45,20.0,67.75,14.56,42.45,1,0.0,20.0,140.0,25.88,72.25,37.0,60.0,N,0,0,RUNNING,Minute 45: Separation: 25.88 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,46,20.0,68.37,14.77,43.43,1,0.0,20.0,140.0,25.48,71.63,37.0,60.0,N,0,0,RUNNING,Minute 46: Separation: 25.48 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,47,20.0,68.98,14.97,44.41,1,0.0,20.0,140.0,25.08,71.02,37.0,60.0,N,0,0,RUNNING,Minute 47: Separation: 25.08 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,48,20.0,69.6,15.16,45.39,1,0.0,20.0,140.0,24.69,70.4,37.0,60.0,N,0,0,RUNNING,Minute 48: Separation: 24.69 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,49,20.0,70.22,15.36,46.37,1,0.0,20.0,140.0,24.29,69.78,37.0,60.0,N,0,0,RUNNING,Minute 49: Separation: 24.29 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,50,20.0,70.83,15.54,47.36,1,0.0,20.0,140.0,23.9,69.17,37.0,60.0,N,0,0,RUNNING,Minute 50: Separation: 23.9 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,51,20.0,71.45,15.72,48.34,1,0.0,20.0,140.0,23.5,68.55,37.0,60.0,N,0,0,RUNNING,Minute 51: Separation: 23.5 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,52,20.0,72.07,15.9,49.32,1,0.0,20.0,140.0,23.11,67.93,37.0,60.0,N,0,0,RUNNING,Minute 52: Separation: 23.11 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,53,20.0,72.68,16.07,50.31,1,0.0,20.0,140.0,22.72,67.32,37.0,60.0,N,0,0,RUNNING,Minute 53: Separation: 22.72 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,54,20.0,73.3,16.24,51.29,1,0.0,20.0,140.0,22.32,66.7,37.0,60.0,N,0,0,RUNNING,Minute 54: Separation: 22.32 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,55,20.0,73.92,16.41,52.28,1,0.0,20.0,140.0,21.93,66.08,37.0,60.0,N,0,0,RUNNING,Minute 55: Separation: 21.93 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,56,20.0,74.53,16.57,53.27,1,0.0,20.0,140.0,21.54,65.47,37.0,60.0,N,0,0,RUNNING,Minute 56: Separation: 21.54 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,57,20.0,75.15,16.72,54.26,1,0.0,20.0,140.0,21.15,64.85,37.0,60.0,N,0,0,RUNNING,Minute 57: Separation: 21.15 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,58,20.0,75.77,16.87,55.24,1,0.0,20.0,140.0,20.76,64.23,37.0,60.0,N,0,0,RUNNING,Minute 58: Separation: 20.76 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,59,20.0,76.38,17.02,56.23,1,0.0,20.0,140.0,20.37,63.62,37.0,60.0,N,0,0,RUNNING,Minute 59: Separation: 20.37 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,60,20.0,77.0,17.16,57.22,1,0.0,20.0,140.0,19.98,63.0,37.0,60.0,N,0,0,RUNNING,Minute 60: Separation: 19.98 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,61,20.0,77.62,17.3,58.21,1,0.0,20.0,140.0,19.59,62.38,37.0,60.0,Y,10,0,RUNNING,Minute 61: Separation: 19.59 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,62,20.0,78.23,17.43,59.2,1,0.0,20.0,140.0,19.2,61.77,36.8,60.0,Y,9,0,RUNNING,Minute 62: Separation: 19.2 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,63,20.0,78.84,17.56,60.2,1,0.0,20.0,140.0,18.8,61.16,36.599999999999994,60.0,Y,8,0,RUNNING,Minute 63: Separation: 18.8 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,64,20.0,79.45,17.69,61.19,1,0.0,20.0,140.0,18.4,60.55,36.39999999999999,60.0,Y,7,0,RUNNING,Minute 64: Separation: 18.4 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,65,20.0,80.05,17.81,62.18,1,0.0,20.0,140.0,18.0,59.95,36.19999999999999,60.0,Y,6,0,RUNNING,Minute 65: Separation: 18.0 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,66,20.0,80.65,17.93,63.17,1,0.0,20.0,140.0,17.6,59.35,35.999999999999986,60.0,Y,5,0,RUNNING,Minute 66: Separation: 17.6 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,67,20.0,81.25,18.04,64.17,1,0.0,20.0,140.0,17.19,58.75,35.79999999999998,60.0,Y,4,0,RUNNING,Minute 67: Separation: 17.19 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,68,20.0,81.84,18.15,65.16,1,0.0,20.0,140.0,16.78,58.16,35.59999999999998,60.0,Y,3,0,RUNNING,Minute 68: Separation: 16.78 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,69,20.0,82.43,18.26,66.16,1,0.0,20.0,140.0,16.37,57.57,35.39999999999998,60.0,Y,2,0,RUNNING,Minute 69: Separation: 16.37 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,70,20.0,83.02,18.36,67.15,1,0.0,20.0,140.0,15.95,56.98,35.199999999999974,60.0,Y,1,0,RUNNING,Minute 70: Separation: 15.95 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,71,20.0,83.6,18.46,68.15,1,0.0,20.0,140.0,15.53,56.4,34.99999999999997,60.0,Y,0,0,RUNNING,Minute 71: Separation: 15.53 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,72,20.0,84.18,18.55,69.14,1,0.0,20.0,140.0,15.11,55.82,34.79999999999997,60.0,Y,10,0,RUNNING,Minute 72: Separation: 15.11 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,73,20.0,84.76,18.65,70.14,1,0.0,20.0,140.0,14.68,55.24,34.599999999999966,60.0,Y,9,0,RUNNING,Minute 73: Separation: 14.68 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,74,20.0,85.33,18.74,71.13,1,0.0,20.0,140.0,14.25,54.67,34.39999999999996,60.0,Y,8,0,RUNNING,Minute 74: Separation: 14.25 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,75,20.0,85.9,18.82,72.13,1,0.0,20.0,140.0,13.82,54.1,34.19999999999996,60.0,Y,7,0,RUNNING,Minute 75: Separation: 13.82 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,76,20.0,86.47,18.9,73.13,1,0.0,20.0,140.0,13.39,53.53,33.99999999999996,60.0,Y,6,0,RUNNING,Minute 76: Separation: 13.39 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,77,20.0,87.03,18.98,74.12,1,0.0,20.0,140.0,12.95,52.97,33.799999999999955,60.0,Y,5,0,RUNNING,Minute 77: Separation: 12.95 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,78,20.0,87.59,19.06,75.12,1,0.0,20.0,140.0,12.51,52.41,33.59999999999995,60.0,Y,4,0,RUNNING,Minute 78: Separation: 12.51 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,79,20.0,88.15,19.13,76.12,1,0.0,20.0,140.0,12.06,51.85,33.39999999999995,60.0,Y,3,0,RUNNING,Minute 79: Separation: 12.06 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,80,20.0,88.7,19.2,77.11,1,0.0,20.0,140.0,11.61,51.3,33.199999999999946,60.0,Y,2,0,RUNNING,Minute 80: Separation: 11.61 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,81,20.0,89.25,19.26,78.11,1,0.0,20.0,140.0,11.16,50.75,32.99999999999994,60.0,Y,1,0,RUNNING,Minute 81: Separation: 11.16 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,82,20.0,89.8,19.33,79.11,1,0.0,20.0,140.0,10.71,50.2,32.79999999999994,60.0,Y,0,0,RUNNING,Minute 82: Separation: 10.71 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,83,20.0,90.34,19.39,80.11,1,0.0,20.0,140.0,10.25,49.66,32.59999999999994,60.0,N,0,0,RUNNING,Minute 83: Separation: 10.25 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,84,20.0,90.88,19.44,81.11,1,0.0,20.0,140.0,9.79,49.12,32.69999999999994,60.0,N,0,0,RUNNING,Minute 84: Separation: 9.79 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,85,20.0,91.43,19.5,82.11,1,0.0,20.0,140.0,9.34,48.57,32.79999999999994,60.0,N,0,0,RUNNING,Minute 85: Separation: 9.34 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,86,20.0,91.98,19.55,83.1,1,0.0,20.0,140.0,8.89,48.02,32.89999999999994,60.0,N,0,0,RUNNING,Minute 86: Separation: 8.89 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,87,20.0,92.53,19.6,84.1,1,0.0,20.0,140.0,8.44,47.47,32.99999999999994,60.0,N,0,0,RUNNING,Minute 87: Separation: 8.44 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,88,20.0,93.08,19.64,85.1,1,0.0,20.0,140.0,7.99,46.92,33.099999999999945,60.0,N,0,0,RUNNING,Minute 88: Separation: 7.99 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,89,20.0,93.63,19.68,86.1,1,0.0,20.0,140.0,7.54,46.37,33.199999999999946,60.0,N,0,0,RUNNING,Minute 89: Separation: 7.54 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,90,20.0,94.19,19.72,87.1,1,0.0,20.0,140.0,7.1,45.81,33.29999999999995,60.0,N,0,0,RUNNING,Minute 90: Separation: 7.1 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,91,20.0,94.75,19.76,88.1,1,0.0,20.0,140.0,6.65,45.25,33.39999999999995,60.0,Y,10,0,RUNNING,Minute 91: Separation: 6.65 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,92,20.0,95.3,19.79,89.1,1,0.0,20.0,140.0,6.2,44.7,33.199999999999946,60.0,Y,9,0,RUNNING,Minute 92: Separation: 6.2 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,93,20.0,95.85,19.82,90.1,1,0.0,20.0,140.0,5.75,44.15,32.99999999999994,60.0,Y,8,0,RUNNING,Minute 93: Separation: 5.75 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,94,20.0,96.4,19.85,91.1,1,0.0,20.0,140.0,5.3,43.6,32.79999999999994,60.0,Y,7,0,RUNNING,Minute 94: Separation: 5.3 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,95,20.0,96.94,19.88,92.1,1,0.0,20.0,140.0,4.84,43.06,32.59999999999994,60.0,Y,6,0,RUNNING,Minute 95: Separation: 4.84 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,96,20.0,97.48,19.9,93.1,1,0.0,20.0,140.0,4.38,42.52,32.399999999999935,60.0,Y,5,0,RUNNING,Minute 96: Separation: 4.38 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,97,20.0,98.02,19.92,94.1,1,0.0,20.0,140.0,3.92,41.98,32.19999999999993,60.0,Y,4,0,RUNNING,Minute 97: Separation: 3.92 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,98,20.0,98.55,19.94,95.1,1,0.0,20.0,140.0,3.45,41.45,31.999999999999932,60.0,Y,3,0,RUNNING,Minute 98: Separation: 3.45 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,99,20.0,99.08,19.95,96.1,1,0.0,20.0,140.0,2.98,40.92,31.799999999999933,60.0,Y,2,0,RUNNING,Minute 99: Separation: 2.98 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,100,20.0,99.61,19.97,97.1,1,0.0,20.0,140.0,2.51,40.39,31.599999999999934,60.0,Y,1,0,RUNNING,Minute 100: Separation: 2.51 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,101,20.0,100.13,19.98,98.1,1,0.0,20.0,140.0,2.03,39.87,31.399999999999935,60.0,Y,0,0,RUNNING,Minute 101: Separation: 2.03 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,102,20.0,100.65,19.99,99.1,1,0.0,20.0,140.0,1.55,39.35,31.199999999999935,60.0,N,0,0,RUNNING,Minute 102: Separation: 1.55 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,103,20.0,101.17,19.99,100.1,1,0.0,20.0,140.0,1.07,38.83,31.299999999999937,60.0,N,0,0,RUNNING,Minute 103: Separation: 1.07 NM.
1,Scenario Data - OPERATION SAPPHIRE GAUNTLET,104,20.0,101.69,20.0,101.1,1,0.0,20.0,140.0,0.6,38.31,31.399999999999938,60.0,N,0,0,MISSION FAILED - TORPEDO INTERCEPTED SHIP,Minute 104: Mission failed. Torpedo intercepted ship at 0.6 NM.
